Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mcsp,branch-ueq1,branch-rtul,Randomise questionnaire elements?,Question Key,Response
4,1651295946834,30/04/2022 05:19:06,1651295924640,5.5,30/04/2022 10:48:44,85779,6,questionnaire-jtge,,21593694,geir2y8v,6383293,,complete,lgqwrq,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,9270
1,1651299045965,30/04/2022 06:10:45,1651299046037,5.5,30/04/2022 11:40:46,85779,6,questionnaire-jtge,,21593827,y22eezuz,6383311,,complete,ukrjom,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651299050673,30/04/2022 06:10:50,1651299050452,5.5,30/04/2022 11:40:50,85779,6,questionnaire-jtge,,21593827,y22eezuz,6383311,,complete,ukrjom,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651299050916,30/04/2022 06:10:50,1651299050453,5.5,30/04/2022 11:40:50,85779,6,questionnaire-jtge,,21593827,y22eezuz,6383311,,complete,ukrjom,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651299050916,30/04/2022 06:10:50,1651299050453,5.5,30/04/2022 11:40:50,85779,6,questionnaire-jtge,,21593827,y22eezuz,6383311,,complete,ukrjom,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,4416
1,1651303785967,30/04/2022 07:29:45,1651303785731,5.5,30/04/2022 12:59:45,85779,6,questionnaire-jtge,,21594101,kfm810wo,6383389,,complete,rpwxdn,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x649,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651303792083,30/04/2022 07:29:52,1651303791860,5.5,30/04/2022 12:59:51,85779,6,questionnaire-jtge,,21594101,kfm810wo,6383389,,complete,rpwxdn,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x649,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651303792294,30/04/2022 07:29:52,1651303791863,5.5,30/04/2022 12:59:51,85779,6,questionnaire-jtge,,21594101,kfm810wo,6383389,,complete,rpwxdn,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x649,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651303792294,30/04/2022 07:29:52,1651303791863,5.5,30/04/2022 12:59:51,85779,6,questionnaire-jtge,,21594101,kfm810wo,6383389,,complete,rpwxdn,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x649,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,6132
1,1651340087485,30/04/2022 17:34:47,1651340082556,5.5,30/04/2022 23:04:42,85779,6,questionnaire-jtge,,21598737,dymkyl52,6384564,,complete,heolok,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
