Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
1,1647207116790,13/03/2022 21:31:56,1647207117523,1,13/03/2022 22:31:57,80062,4,questionnaire-nvwz,,20349967,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647207197083,13/03/2022 21:33:17,1647207197771,1,13/03/2022 22:33:17,80062,4,questionnaire-nvwz,,20349967,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1647207197134,13/03/2022 21:33:17,1647207197772,1,13/03/2022 22:33:17,80062,4,questionnaire-nvwz,,20349967,mr1f97a4,6035729,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,80249
1,1647270331275,14/03/2022 15:05:31,1647270331234,-5,14/03/2022 10:05:31,80062,4,questionnaire-nvwz,,20371018,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1368x840,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647270343976,14/03/2022 15:05:43,1647270343965,-5,14/03/2022 10:05:43,80062,4,questionnaire-nvwz,,20371018,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1351x840,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1647270344163,14/03/2022 15:05:44,1647270343969,-5,14/03/2022 10:05:43,80062,4,questionnaire-nvwz,,20371018,pfgiy95s,6041906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1368x912,1351x840,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,12735
1,1647786562919,20/03/2022 14:29:22,1647786563531,0,20/03/2022 14:29:23,80062,4,questionnaire-nvwz,,20577903,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1280x585,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647786591327,20/03/2022 14:29:51,1647786591978,0,20/03/2022 14:29:51,80062,4,questionnaire-nvwz,,20577903,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x585,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1647786591420,20/03/2022 14:29:51,1647786591979,0,20/03/2022 14:29:51,80062,4,questionnaire-nvwz,,20577903,gcvy0wap,6099354,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x585,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,28448
1,1647803816829,20/03/2022 19:16:56,1647803818956,-4,20/03/2022 15:16:58,80062,4,questionnaire-nvwz,,20584165,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1536x722,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1647803829384,20/03/2022 19:17:09,1647803831535,-4,20/03/2022 15:17:11,80062,4,questionnaire-nvwz,,20584165,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1519x722,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1647803829485,20/03/2022 19:17:09,1647803831537,-4,20/03/2022 15:17:11,80062,4,questionnaire-nvwz,,20584165,0dgw2g00,6100953,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1536x864,1519x722,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,12581
1,1647830117155,21/03/2022 02:35:17,1647830116995,-4,20/03/2022 22:35:16,80062,4,questionnaire-nvwz,,20590205,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1647830132836,21/03/2022 02:35:32,1647830132776,-4,20/03/2022 22:35:32,80062,4,questionnaire-nvwz,,20590205,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1647830132950,21/03/2022 02:35:32,1647830132778,-4,20/03/2022 22:35:32,80062,4,questionnaire-nvwz,,20590205,e4a52vju,6102501,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,1440x900,1440x746,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,15783
1,1648075379657,23/03/2022 22:42:59,1648075378733,-4,23/03/2022 18:42:58,80062,4,questionnaire-nvwz,,20743253,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1648075417103,23/03/2022 22:43:37,1648075416210,-4,23/03/2022 18:43:36,80062,4,questionnaire-nvwz,,20743253,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1648075417431,23/03/2022 22:43:37,1648075416212,-4,23/03/2022 18:43:36,80062,4,questionnaire-nvwz,,20743253,vro9ad8e,6140551,,complete,,,computer,Desktop or Laptop,Chromium OS 14388.52.0,Chrome 98.0.4758.91,1366x768,1366x665,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,37479
1,1648812255346,01/04/2022 11:24:15,1648812256137,2,01/04/2022 13:24:16,80062,4,questionnaire-nvwz,,21014663,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1920x961,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1648812261496,01/04/2022 11:24:21,1648812262314,2,01/04/2022 13:24:22,80062,4,questionnaire-nvwz,,21014663,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1903x961,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1648812261571,01/04/2022 11:24:21,1648812262315,2,01/04/2022 13:24:22,80062,4,questionnaire-nvwz,,21014663,h2rwlb3t,6211297,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.55,1920x1080,1903x961,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,6178
1,1649353088360,07/04/2022 17:38:08,1649353087978,-4,07/04/2022 13:38:07,80062,4,questionnaire-nvwz,,21179764,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1366x617,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1649353154409,07/04/2022 17:39:14,1649353153848,-4,07/04/2022 13:39:13,80062,4,questionnaire-nvwz,,21179764,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1349x617,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1649353154525,07/04/2022 17:39:14,1649353153850,-4,07/04/2022 13:39:13,80062,4,questionnaire-nvwz,,21179764,is70u7dl,6258992,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.82,1366x768,1349x617,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,65872
1,1649418620670,08/04/2022 11:50:20,1649418620572,2,08/04/2022 13:50:20,80062,4,questionnaire-nvwz,,21192198,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1536x721,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649418631596,08/04/2022 11:50:31,1649418631546,2,08/04/2022 13:50:31,80062,4,questionnaire-nvwz,,21192198,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1519x721,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1649418631685,08/04/2022 11:50:31,1649418631547,2,08/04/2022 13:50:31,80062,4,questionnaire-nvwz,,21192198,sfz638y5,6262518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1536x864,1519x721,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,10975
1,1649523480396,09/04/2022 16:58:00,1649523480195,-5,09/04/2022 11:58:00,80062,4,questionnaire-nvwz,,21215482,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1280x512,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649523488968,09/04/2022 16:58:08,1649523488803,-5,09/04/2022 11:58:08,80062,4,questionnaire-nvwz,,21215482,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1263x512,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1649523489145,09/04/2022 16:58:09,1649523488806,-5,09/04/2022 11:58:08,80062,4,questionnaire-nvwz,,21215482,8d83hmex,6268949,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1280x720,1263x512,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,8611
1,1649877519729,13/04/2022 19:18:39,1649877519541,-4,13/04/2022 15:18:39,80062,4,questionnaire-nvwz,,21296051,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1920x937,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1649877634180,13/04/2022 19:20:34,1649877634041,-4,13/04/2022 15:20:34,80062,4,questionnaire-nvwz,,21296051,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1903x937,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1649877634287,13/04/2022 19:20:34,1649877634042,-4,13/04/2022 15:20:34,80062,4,questionnaire-nvwz,,21296051,ykt0awk9,6299925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.75,1920x1080,1903x937,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,114501
1,1650260884441,18/04/2022 05:48:04,1650260884552,-4,18/04/2022 01:48:04,80062,4,questionnaire-nvwz,,21344935,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1422x633,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1650260888860,18/04/2022 05:48:08,1650260889008,-4,18/04/2022 01:48:09,80062,4,questionnaire-nvwz,,21344935,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1404x633,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1650260889027,18/04/2022 05:48:09,1650260889012,-4,18/04/2022 01:48:09,80062,4,questionnaire-nvwz,,21344935,xlyay0uo,6314974,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.88,1280x720,1404x633,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,4460
1,1646659923121,07/03/2022 13:32:03,1646659922901,-8,07/03/2022 05:32:02,80062,4,questionnaire-nvwz,,20143971,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646659966256,07/03/2022 13:32:46,1646659966108,-8,07/03/2022 05:32:46,80062,4,questionnaire-nvwz,,20143971,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646659966455,07/03/2022 13:32:46,1646659966109,-8,07/03/2022 05:32:46,80062,4,questionnaire-nvwz,,20143971,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,43208
1,1646660061370,07/03/2022 13:34:21,1646660061266,1,07/03/2022 14:34:21,80062,4,questionnaire-nvwz,,20144031,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660087725,07/03/2022 13:34:47,1646660087658,1,07/03/2022 14:34:47,80062,4,questionnaire-nvwz,,20144031,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646660087807,07/03/2022 13:34:47,1646660087663,1,07/03/2022 14:34:47,80062,4,questionnaire-nvwz,,20144031,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,26397
1,1646660387408,07/03/2022 13:39:47,1646660389238,1,07/03/2022 14:39:49,80062,4,questionnaire-nvwz,,20144236,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660579003,07/03/2022 13:42:59,1646660580760,1,07/03/2022 14:43:00,80062,4,questionnaire-nvwz,,20144236,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646660579083,07/03/2022 13:42:59,1646660580761,1,07/03/2022 14:43:00,80062,4,questionnaire-nvwz,,20144236,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,191523
1,1646661615614,07/03/2022 14:00:15,1646661612783,-5,07/03/2022 09:00:12,80062,4,questionnaire-nvwz,,20144905,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x731,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646661648751,07/03/2022 14:00:48,1646661645969,-5,07/03/2022 09:00:45,80062,4,questionnaire-nvwz,,20144905,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646661648923,07/03/2022 14:00:48,1646661645971,-5,07/03/2022 09:00:45,80062,4,questionnaire-nvwz,,20144905,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,33188
1,1646661892374,07/03/2022 14:04:52,1646661890105,0,07/03/2022 14:04:50,80062,4,questionnaire-nvwz,,20145143,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1720x1330,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646661942520,07/03/2022 14:05:42,1646661940298,0,07/03/2022 14:05:40,80062,4,questionnaire-nvwz,,20145143,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1977x1330,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646661942593,07/03/2022 14:05:42,1646661940299,0,07/03/2022 14:05:40,80062,4,questionnaire-nvwz,,20145143,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1977x1330,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,50194
1,1646662823909,07/03/2022 14:20:23,1646662824225,1,07/03/2022 15:20:24,80062,4,questionnaire-nvwz,,20145837,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646662861155,07/03/2022 14:21:01,1646662861502,1,07/03/2022 15:21:01,80062,4,questionnaire-nvwz,,20145837,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646662861244,07/03/2022 14:21:01,1646662861504,1,07/03/2022 15:21:01,80062,4,questionnaire-nvwz,,20145837,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,37279
1,1646666068572,07/03/2022 15:14:28,1646666067498,0,07/03/2022 15:14:27,80062,4,questionnaire-nvwz,,20147873,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x969,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646666087409,07/03/2022 15:14:47,1646666086396,0,07/03/2022 15:14:46,80062,4,questionnaire-nvwz,,20147873,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646666087456,07/03/2022 15:14:47,1646666086397,0,07/03/2022 15:14:46,80062,4,questionnaire-nvwz,,20147873,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,18900
1,1646666522481,07/03/2022 15:22:02,1646666522963,-6,07/03/2022 09:22:02,80062,4,questionnaire-nvwz,,20148199,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x929,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646666542800,07/03/2022 15:22:22,1646666543315,-6,07/03/2022 09:22:23,80062,4,questionnaire-nvwz,,20148199,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646666542952,07/03/2022 15:22:22,1646666543316,-6,07/03/2022 09:22:23,80062,4,questionnaire-nvwz,,20148199,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,20353
1,1646666786917,07/03/2022 15:26:26,1646666786739,-5,07/03/2022 10:26:26,80062,4,questionnaire-nvwz,,20148369,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646666799822,07/03/2022 15:26:39,1646666799696,-5,07/03/2022 10:26:39,80062,4,questionnaire-nvwz,,20148369,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646666799921,07/03/2022 15:26:39,1646666799698,-5,07/03/2022 10:26:39,80062,4,questionnaire-nvwz,,20148369,5cp23mwy,5975066,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x738,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,12959
1,1646667824495,07/03/2022 15:43:44,1646667824387,-5,07/03/2022 10:43:44,80062,4,questionnaire-nvwz,,20149139,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646667829332,07/03/2022 15:43:49,1646667829235,-5,07/03/2022 10:43:49,80062,4,questionnaire-nvwz,,20149139,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646667829458,07/03/2022 15:43:49,1646667829237,-5,07/03/2022 10:43:49,80062,4,questionnaire-nvwz,,20149139,6jizqngh,5975304,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,4850
1,1646670385858,07/03/2022 16:26:25,1646670385820,-5,07/03/2022 11:26:25,80062,4,questionnaire-nvwz,,20151457,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1031x691,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646670414186,07/03/2022 16:26:54,1646670414163,-5,07/03/2022 11:26:54,80062,4,questionnaire-nvwz,,20151457,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1031x691,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646670414313,07/03/2022 16:26:54,1646670414166,-5,07/03/2022 11:26:54,80062,4,questionnaire-nvwz,,20151457,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1031x691,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,28346
1,1646672470059,07/03/2022 17:01:10,1646672469857,0,07/03/2022 17:01:09,80062,4,questionnaire-nvwz,,20153092,xfd68goc,5976403,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646672496066,07/03/2022 17:01:36,1646672496029,0,07/03/2022 17:01:36,80062,4,questionnaire-nvwz,,20153092,xfd68goc,5976403,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646672496109,07/03/2022 17:01:36,1646672496031,0,07/03/2022 17:01:36,80062,4,questionnaire-nvwz,,20153092,xfd68goc,5976403,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,26174
1,1646672785758,07/03/2022 17:06:25,1646672786533,-5,07/03/2022 12:06:26,80062,4,questionnaire-nvwz,,20153705,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646672790321,07/03/2022 17:06:30,1646672791130,-5,07/03/2022 12:06:31,80062,4,questionnaire-nvwz,,20153705,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646672790472,07/03/2022 17:06:30,1646672791131,-5,07/03/2022 12:06:31,80062,4,questionnaire-nvwz,,20153705,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,4598
1,1646673329698,07/03/2022 17:15:29,1646673329358,-5,07/03/2022 12:15:29,80062,4,questionnaire-nvwz,,20155154,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646673356367,07/03/2022 17:15:56,1646673356064,-5,07/03/2022 12:15:56,80062,4,questionnaire-nvwz,,20155154,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646673356508,07/03/2022 17:15:56,1646673356066,-5,07/03/2022 12:15:56,80062,4,questionnaire-nvwz,,20155154,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,26708
1,1646673467033,07/03/2022 17:17:47,1646673466956,-5,07/03/2022 12:17:46,80062,4,questionnaire-nvwz,,20155325,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,Consent form,3,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646673483032,07/03/2022 17:18:03,1646673482958,-5,07/03/2022 12:18:02,80062,4,questionnaire-nvwz,,20155325,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,Consent form,3,"YES=right arrow,",No,consent,1
3,1646673483595,07/03/2022 17:18:03,1646673482961,-5,07/03/2022 12:18:02,80062,4,questionnaire-nvwz,,20155325,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,Consent form,3,"YES=right arrow,",No,END QUESTIONNAIRE,16005
1,1646675678761,07/03/2022 17:54:38,1646675679369,1,07/03/2022 18:54:39,80062,4,questionnaire-nvwz,,20157321,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1707x849,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646675730412,07/03/2022 17:55:30,1646675731074,1,07/03/2022 18:55:31,80062,4,questionnaire-nvwz,,20157321,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1691x849,,,,Consent form,3,"YES=left arrow,",No,consent,1
3,1646675730508,07/03/2022 17:55:30,1646675731075,1,07/03/2022 18:55:31,80062,4,questionnaire-nvwz,,20157321,0sbfcbm2,5977423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1707x960,1691x849,,,,Consent form,3,"YES=left arrow,",No,END QUESTIONNAIRE,51706
1,1646676808658,07/03/2022 18:13:28,1646676808185,1,07/03/2022 19:13:28,80062,4,questionnaire-nvwz,,20158125,mdytu47c,5977668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1366x768,1366x657,,,,Consent form,3,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
