Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
3,1653942414308,30/05/2022 20:26:54,1653942414217,1,30/05/2022 21:26:54,80062,4,questionnaire-99dv,,22172649,eszfnmcy,6540955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.62,1229x692,1213x550,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,74775
1,1656000284474,23/06/2022 16:04:44,1656000284414,1,23/06/2022 17:04:44,80062,4,questionnaire-99dv,,22736617,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1656000296147,23/06/2022 16:04:56,1656000296105,1,23/06/2022 17:04:56,80062,4,questionnaire-99dv,,22736617,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1656000296204,23/06/2022 16:04:56,1656000296106,1,23/06/2022 17:04:56,80062,4,questionnaire-99dv,,22736617,rs8r1sks,6673504,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 89.0,2560x1440,2560x1339,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,11692
1,1656692295508,01/07/2022 16:18:15,1656692297178,-4,01/07/2022 12:18:17,80062,4,questionnaire-99dv,,22906348,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,960x468,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1656692301715,01/07/2022 16:18:21,1656692303390,-4,01/07/2022 12:18:23,80062,4,questionnaire-99dv,,22906348,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,951x468,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1656692301857,01/07/2022 16:18:21,1656692303391,-4,01/07/2022 12:18:23,80062,4,questionnaire-99dv,,22906348,2d3bcdfm,6715819,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1920x1080,951x468,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,6213
1,1657118803640,06/07/2022 14:46:43,1657118803492,2,06/07/2022 16:46:43,80062,4,questionnaire-99dv,,22974033,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x569,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1657118820977,06/07/2022 14:47:00,1657118820851,2,06/07/2022 16:47:00,80062,4,questionnaire-99dv,,22974033,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1263x569,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1657118821074,06/07/2022 14:47:01,1657118820852,2,06/07/2022 16:47:00,80062,4,questionnaire-99dv,,22974033,zk0d9usn,6737198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1263x569,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,17360
1,1657304354872,08/07/2022 18:19:14,1657304354049,1,08/07/2022 19:19:14,80062,4,questionnaire-99dv,,23024311,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1657304361124,08/07/2022 18:19:21,1657304360355,1,08/07/2022 19:19:20,80062,4,questionnaire-99dv,,23024311,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1657304361240,08/07/2022 18:19:21,1657304360357,1,08/07/2022 19:19:20,80062,4,questionnaire-99dv,,23024311,zm0xcf3w,6751014,,complete,,,computer,Desktop or Laptop,Chromium OS 14816.99.0,Chrome 103.0.0.0,1241x698,1242x547,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,6308
1,1657852245347,15/07/2022 02:30:45,1657852246060,-7,14/07/2022 19:30:46,80062,4,questionnaire-99dv,,23133896,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1657852251633,15/07/2022 02:30:51,1657852252417,-7,14/07/2022 19:30:52,80062,4,questionnaire-99dv,,23133896,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1657852251933,15/07/2022 02:30:51,1657852252420,-7,14/07/2022 19:30:52,80062,4,questionnaire-99dv,,23133896,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,6360
1,1658003445349,16/07/2022 20:30:45,1658003445235,1,16/07/2022 21:30:45,80062,4,questionnaire-99dv,,23154747,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658003480486,16/07/2022 20:31:20,1658003480437,1,16/07/2022 21:31:20,80062,4,questionnaire-99dv,,23154747,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,"Bad font
less time to read and think about words. "
3,1658003480564,16/07/2022 20:31:20,1658003480439,1,16/07/2022 21:31:20,80062,4,questionnaire-99dv,,23154747,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,35204
1,1658877087918,26/07/2022 23:11:27,1658877266853,2,27/07/2022 01:14:26,80062,4,questionnaire-99dv,,23321694,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658877109666,26/07/2022 23:11:49,1658877288603,2,27/07/2022 01:14:48,80062,4,questionnaire-99dv,,23321694,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1658877109741,26/07/2022 23:11:49,1658877288607,2,27/07/2022 01:14:48,80062,4,questionnaire-99dv,,23321694,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,21754
1,1660108458643,10/08/2022 05:14:18,1660108457512,-4,10/08/2022 01:14:17,80062,4,questionnaire-99dv,,23550583,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1660108474428,10/08/2022 05:14:34,1660108473335,-4,10/08/2022 01:14:33,80062,4,questionnaire-99dv,,23550583,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1660108474576,10/08/2022 05:14:34,1660108473336,-4,10/08/2022 01:14:33,80062,4,questionnaire-99dv,,23550583,w45dgb7y,6901786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,15824
1,1661651006662,28/08/2022 01:43:26,1661651006547,-4,27/08/2022 21:43:26,80062,4,questionnaire-99dv,,23875496,i3zden1x,7030834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1536x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1661651056687,28/08/2022 01:44:16,1661651056609,-4,27/08/2022 21:44:16,80062,4,questionnaire-99dv,,23875496,i3zden1x,7030834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,"I wish i had more time to answer, the speed made me choose a few wrong answers as i was trying to be fast instead of accurate."
3,1661651056816,28/08/2022 01:44:16,1661651056610,-4,27/08/2022 21:44:16,80062,4,questionnaire-99dv,,23875496,i3zden1x,7030834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 104.0.0.0,1536x864,1519x714,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,50063
1,1676979600381,21/02/2023 11:40:00,1676979600160,0,21/02/2023 11:40:00,80062,4,questionnaire-99dv,,27401815,au5pchsq,8142456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x636,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1676979605023,21/02/2023 11:40:05,1676979604838,0,21/02/2023 11:40:04,80062,4,questionnaire-99dv,,27401815,au5pchsq,8142456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1265x636,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1676979605201,21/02/2023 11:40:05,1676979604840,0,21/02/2023 11:40:04,80062,4,questionnaire-99dv,,27401815,au5pchsq,8142456,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1265x636,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,4680
1,1677794630142,02/03/2023 22:03:50,1677794629902,-5,02/03/2023 17:03:49,80062,4,questionnaire-99dv,,27756179,em4j59ow,8248485,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1280x720,1266x591,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1677794636942,02/03/2023 22:03:56,1677794636751,-5,02/03/2023 17:03:56,80062,4,questionnaire-99dv,,27756179,em4j59ow,8248485,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1280x720,1249x591,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1677794637035,02/03/2023 22:03:57,1677794636752,-5,02/03/2023 17:03:56,80062,4,questionnaire-99dv,,27756179,em4j59ow,8248485,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1280x720,1249x591,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,6851
1,1646659336795,07/03/2022 13:22:16,1646659336747,2,07/03/2022 15:22:16,80062,4,questionnaire-99dv,,20143654,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646659429897,07/03/2022 13:23:49,1646659429890,2,07/03/2022 15:23:49,80062,4,questionnaire-99dv,,20143654,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,"It was a good study as I study at bangladesh untin my B.Sc., but we used many words but not all of them."
3,1646659429975,07/03/2022 13:23:49,1646659429890,2,07/03/2022 15:23:49,80062,4,questionnaire-99dv,,20143654,g0q6rb89,5973207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,2560x1440,2560x1272,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,93143
1,1646659947177,07/03/2022 13:32:27,1646659947196,0,07/03/2022 13:32:27,80062,4,questionnaire-99dv,,20143981,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1920x898,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660027860,07/03/2022 13:33:47,1646660027943,0,07/03/2022 13:33:47,80062,4,questionnaire-99dv,,20143981,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1905x898,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,it was good after a long time i did something in bengali
3,1646660027919,07/03/2022 13:33:47,1646660027945,0,07/03/2022 13:33:47,80062,4,questionnaire-99dv,,20143981,8uw266yq,5973351,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 98.0.4758.109,1920x1080,1905x898,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,80749
1,1646660012288,07/03/2022 13:33:32,1646660012134,1,07/03/2022 14:33:32,80062,4,questionnaire-99dv,,20144013,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660028861,07/03/2022 13:33:48,1646660028741,1,07/03/2022 14:33:48,80062,4,questionnaire-99dv,,20144013,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646660028971,07/03/2022 13:33:48,1646660028743,1,07/03/2022 14:33:48,80062,4,questionnaire-99dv,,20144013,02c8l88p,5973371,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,16609
1,1646660908085,07/03/2022 13:48:28,1646660907816,-8,07/03/2022 05:48:27,80062,4,questionnaire-99dv,,20144539,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660944026,07/03/2022 13:49:04,1646660943857,-8,07/03/2022 05:49:03,80062,4,questionnaire-99dv,,20144539,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646660944230,07/03/2022 13:49:04,1646660943858,-8,07/03/2022 05:49:03,80062,4,questionnaire-99dv,,20144539,q9zhiya1,5973513,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1280x800,1233x664,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,36042
1,1646660810693,07/03/2022 13:46:50,1646660810595,1,07/03/2022 14:46:50,80062,4,questionnaire-99dv,,20144497,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646660817494,07/03/2022 13:46:57,1646660817426,1,07/03/2022 14:46:57,80062,4,questionnaire-99dv,,20144497,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646660817582,07/03/2022 13:46:57,1646660817428,1,07/03/2022 14:46:57,80062,4,questionnaire-99dv,,20144497,r2cw9ehs,5973531,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 97.0,2560x1440,2488x1299,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,6833
1,1646661586539,07/03/2022 13:59:46,1646661588365,1,07/03/2022 14:59:48,80062,4,questionnaire-99dv,,20144886,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646662344810,07/03/2022 14:12:24,1646662346562,1,07/03/2022 15:12:26,80062,4,questionnaire-99dv,,20144886,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,"গবেষণার ডিজাইনটা বেশ ভালো লেগেছে। তবে, অংশগ্রহণের অভিজ্ঞতা থেকে এ গবেষণা বিষয়ে একটি ধারণা হচ্ছে। আর তা হলো, যারা অনেক দিন থেকে দেশের বাইরে, বাংলাভাষা চর্চার সুযোগ কম তাদের শব্দগুলিকে সঠিক/বেঠিক বিচার করতে তুলনামূলক বেশি সময় লাগতে পারে।আর তাদের ভুল হওয়ার সম্ভাবনাও বেশি। আপনি আপনার গবেষণার অংশগ্রহণকারীদের দুই ভাগে (যেমন- যারা দেশে আছে এবং যারা বিদেশে আছে) ভাগ করতে পারেন এবং তাদের পারফরমেন্স এনালিসিস করে তুলনামূলক চিত্র উপস্থাপন করতে পারেন। 

আমার কিছু শব্দ ভুল হয়েছে এবং এটা এ্যারো চাপার পর বুঝতে পেরেছি। প্রথম দিকে এরকম ভুল বেশি হয়েছে, শেষের দিকে কম হয়েছে। 

আপনার জন্য শুভ কামনা।"
3,1646662344881,07/03/2022 14:12:24,1646662346564,1,07/03/2022 15:12:26,80062,4,questionnaire-99dv,,20144886,eynr9xb4,5973590,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,758199
1,1646662475839,07/03/2022 14:14:35,1646662473024,-5,07/03/2022 09:14:33,80062,4,questionnaire-99dv,,20145627,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1536x731,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646662523324,07/03/2022 14:15:23,1646662520537,-5,07/03/2022 09:15:20,80062,4,questionnaire-99dv,,20145627,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,I found it interesting. I would like to get the outcome of the research. Thanks!
3,1646662523524,07/03/2022 14:15:23,1646662520538,-5,07/03/2022 09:15:20,80062,4,questionnaire-99dv,,20145627,mrdfdwvl,5974116,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,47514
1,1646663137210,07/03/2022 14:25:37,1646663134903,0,07/03/2022 14:25:34,80062,4,questionnaire-99dv,,20146005,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1977x1330,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646663194282,07/03/2022 14:26:34,1646663192006,0,07/03/2022 14:26:32,80062,4,questionnaire-99dv,,20146005,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1977x1330,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,The font made it difficult at times but it was fun to try!
3,1646663194360,07/03/2022 14:26:34,1646663192007,0,07/03/2022 14:26:32,80062,4,questionnaire-99dv,,20146005,eqtgrb8l,5974148,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,3440x1440,1977x1330,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,57104
1,1646663501872,07/03/2022 14:31:41,1646663502186,1,07/03/2022 15:31:42,80062,4,questionnaire-99dv,,20146187,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646663523103,07/03/2022 14:32:03,1646663523468,1,07/03/2022 15:32:03,80062,4,questionnaire-99dv,,20146187,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,N/A
3,1646663523227,07/03/2022 14:32:03,1646663523469,1,07/03/2022 15:32:03,80062,4,questionnaire-99dv,,20146187,mte03prz,5974344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,21283
1,1646667006853,07/03/2022 15:30:06,1646667005779,0,07/03/2022 15:30:05,80062,4,questionnaire-99dv,,20148535,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646667058431,07/03/2022 15:30:58,1646667057410,0,07/03/2022 15:30:57,80062,4,questionnaire-99dv,,20148535,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,"No further comments, thank you. After almost 3 decades outside of India, my Bengali has deteriorated much more than I believed. "
3,1646667058509,07/03/2022 15:30:58,1646667057412,0,07/03/2022 15:30:57,80062,4,questionnaire-99dv,,20148535,31393fno,5974928,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1903x969,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,51633
1,1646667160782,07/03/2022 15:32:40,1646667161263,-6,07/03/2022 09:32:41,80062,4,questionnaire-99dv,,20148648,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1920x929,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646667241346,07/03/2022 15:34:01,1646667241868,-6,07/03/2022 09:34:01,80062,4,questionnaire-99dv,,20148648,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,"I know I did some mistakes in the selection. partly I feel that I am mentally wired for acceptance on the right and reject on the left. So when the words keep coming in a quick manner, sometimes I just lost the directions. "
3,1646667241586,07/03/2022 15:34:01,1646667241870,-6,07/03/2022 09:34:01,80062,4,questionnaire-99dv,,20148648,9ovur4kp,5975019,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1920x1080,1903x929,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,80607
1,1646671355618,07/03/2022 16:42:35,1646671355416,-5,07/03/2022 11:42:35,80062,4,questionnaire-99dv,,20152182,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1440x787,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1646671365447,07/03/2022 16:42:45,1646671365300,-5,07/03/2022 11:42:45,80062,4,questionnaire-99dv,,20152182,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1440x787,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,comment,
3,1646671365572,07/03/2022 16:42:45,1646671365303,-5,07/03/2022 11:42:45,80062,4,questionnaire-99dv,,20152182,1nlwpwla,5975902,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 97.0,1440x900,1440x787,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,END QUESTIONNAIRE,9887
1,1646673436838,07/03/2022 17:17:16,1646673437587,-5,07/03/2022 12:17:17,80062,4,questionnaire-99dv,,20155285,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646673439935,07/03/2022 17:17:19,1646673440557,-5,07/03/2022 12:17:20,80062,4,questionnaire-99dv,,20155285,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646673440088,07/03/2022 17:17:20,1646673440558,-5,07/03/2022 12:17:20,80062,4,questionnaire-99dv,,20155285,gsoydsa1,5976580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,2971
1,1646674055095,07/03/2022 17:27:35,1646674054662,-5,07/03/2022 12:27:34,80062,4,questionnaire-99dv,,20156094,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1646674072367,07/03/2022 17:27:52,1646674072023,-5,07/03/2022 12:27:52,80062,4,questionnaire-99dv,,20156094,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,comment,
3,1646674072538,07/03/2022 17:27:52,1646674072024,-5,07/03/2022 12:27:52,80062,4,questionnaire-99dv,,20156094,jqv370w1,5976741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x789,,,,debriefing _lexical decision_BAN,4,"YES=left arrow,",No,END QUESTIONNAIRE,17362
1,1646674380021,07/03/2022 17:33:00,1646674379957,-5,07/03/2022 12:32:59,80062,4,questionnaire-99dv,,20156376,7nlc87j4,5976768,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,988x691,,,,debriefing _lexical decision_BAN,4,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
