Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mcsp,Randomise questionnaire elements?,Question Key,Response
20,1657851635146,15/07/2022 02:20:35,1657851635702,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,হ্যাঁ
21,1657851635146,15/07/2022 02:20:35,1657851635702,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,1
22,1657851635146,15/07/2022 02:20:35,1657851635703,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1657851635392,15/07/2022 02:20:35,1657851635704,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1657851635392,15/07/2022 02:20:35,1657851635704,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৫
25,1657851635392,15/07/2022 02:20:35,1657851635704,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,5
26,1657851635392,15/07/2022 02:20:35,1657851635705,-7,14/07/2022 19:20:35,80062,4,questionnaire-ifek,,23133862,yaqg3his,6785906,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x746,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,44481
1,1658002575703,16/07/2022 20:16:15,1658002575527,1,16/07/2022 21:16:15,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658002616791,16/07/2022 20:16:56,1658002616686,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,5f3c0b701ccf259dac03763b
3,1658002616875,16/07/2022 20:16:56,1658002616687,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,23
4,1658002616875,16/07/2022 20:16:56,1658002616687,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,পুরুষ
5,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,1
6,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
7,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,native-lang,Bangla
8,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country,বাংলাদেশ
9,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-quantised,2
10,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-text,
11,1658002616875,16/07/2022 20:16:56,1658002616688,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu,বিশ্ববিদ্যালয়
12,1658002616875,16/07/2022 20:16:56,1658002616689,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu-quantised,4
13,1658002616875,16/07/2022 20:16:56,1658002616689,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,job,Student
14,1658002616875,16/07/2022 20:16:56,1658002616689,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school,ইংরেজি
15,1658002616875,16/07/2022 20:16:56,1658002616689,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-quantised,2
16,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-text,
17,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school,ইংরেজি
18,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-quantised,2
19,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-text,
20,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,না
21,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,2
22,1658002616875,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1658002616950,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1658002616950,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৫
25,1658002616950,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,5
26,1658002616950,16/07/2022 20:16:56,1658002616690,1,16/07/2022 21:16:56,80062,4,questionnaire-ifek,,23154663,pqhjmgyd,6792613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 102.0,1440x900,1440x699,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,41163
1,1658876463769,26/07/2022 23:01:03,1658876642680,2,27/07/2022 01:04:02,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1536x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,BEGIN QUESTIONNAIRE,
2,1658876554686,26/07/2022 23:02:34,1658876733580,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,prolific,62e02378e435c43cd2fc5dd3
3,1658876554773,26/07/2022 23:02:34,1658876733584,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,age,27
4,1658876554773,26/07/2022 23:02:34,1658876733584,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender,মহিলা
5,1658876554773,26/07/2022 23:02:34,1658876733585,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-quantised,2
6,1658876554773,26/07/2022 23:02:34,1658876733585,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,gender-text,
7,1658876554773,26/07/2022 23:02:34,1658876733585,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,native-lang,Bangla
8,1658876554773,26/07/2022 23:02:34,1658876733586,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country,বাংলাদেশ
9,1658876554773,26/07/2022 23:02:34,1658876733586,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-quantised,2
10,1658876554773,26/07/2022 23:02:34,1658876733587,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,country-text,
11,1658876554773,26/07/2022 23:02:34,1658876733587,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu,বিশ্ববিদ্যালয়
12,1658876554773,26/07/2022 23:02:34,1658876733588,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,edu-quantised,4
13,1658876554773,26/07/2022 23:02:34,1658876733589,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,job,student
14,1658876554773,26/07/2022 23:02:34,1658876733589,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school,বাংলা
15,1658876554773,26/07/2022 23:02:34,1658876733590,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-quantised,1
16,1658876554773,26/07/2022 23:02:34,1658876733590,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,secondary-school-text,
17,1658876554773,26/07/2022 23:02:34,1658876733590,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school,বাংলা
18,1658876554773,26/07/2022 23:02:34,1658876733591,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-quantised,1
19,1658876554773,26/07/2022 23:02:34,1658876733591,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,hsecondary-school-text,
20,1658876554773,26/07/2022 23:02:34,1658876733592,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class,হ্যাঁ
21,1658876554773,26/07/2022 23:02:34,1658876733592,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,bangla-class-quantised,1
22,1658876554773,26/07/2022 23:02:34,1658876733593,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak,৫
23,1658876554841,26/07/2022 23:02:34,1658876733593,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-speak-quantised,5
24,1658876554841,26/07/2022 23:02:34,1658876733593,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write,৫
25,1658876554841,26/07/2022 23:02:34,1658876733594,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,ban-write-quantised,5
26,1658876554841,26/07/2022 23:02:34,1658876733594,2,27/07/2022 01:05:33,80062,4,questionnaire-ifek,,23321560,67y9fkhy,6843837,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1536x864,1519x714,,,,Demographic questionnaire BAN,6,"YES=left arrow,",No,END QUESTIONNAIRE,90914
1,1660440927498,14/08/2022 01:35:27,1660440927417,2,14/08/2022 03:35:27,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1280x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,BEGIN QUESTIONNAIRE,
2,1660441119539,14/08/2022 01:38:39,1660441119424,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,prolific,5f3ba98cdf5ae68d99bb2841
3,1660441119605,14/08/2022 01:38:39,1660441119426,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,age,40
4,1660441119605,14/08/2022 01:38:39,1660441119426,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,gender,পুরুষ
5,1660441119605,14/08/2022 01:38:39,1660441119426,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,gender-quantised,1
6,1660441119605,14/08/2022 01:38:39,1660441119426,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,gender-text,
7,1660441119605,14/08/2022 01:38:39,1660441119427,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,native-lang,বাংলা
8,1660441119605,14/08/2022 01:38:39,1660441119427,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,country,বাংলাদেশ
9,1660441119605,14/08/2022 01:38:39,1660441119427,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,country-quantised,2
10,1660441119605,14/08/2022 01:38:39,1660441119427,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,country-text,
11,1660441119605,14/08/2022 01:38:39,1660441119428,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,edu,বিশ্ববিদ্যালয়
12,1660441119605,14/08/2022 01:38:39,1660441119428,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,edu-quantised,4
13,1660441119605,14/08/2022 01:38:39,1660441119428,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,job,ছাত্র
14,1660441119605,14/08/2022 01:38:39,1660441119428,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,secondary-school,বাংলা
15,1660441119605,14/08/2022 01:38:39,1660441119429,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,secondary-school-quantised,1
16,1660441119605,14/08/2022 01:38:39,1660441119429,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,secondary-school-text,
17,1660441119605,14/08/2022 01:38:39,1660441119429,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,hsecondary-school,বাংলা
18,1660441119605,14/08/2022 01:38:39,1660441119429,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,hsecondary-school-quantised,1
19,1660441119605,14/08/2022 01:38:39,1660441119430,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,hsecondary-school-text,
20,1660441119605,14/08/2022 01:38:39,1660441119430,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,bangla-class,হ্যাঁ
21,1660441119605,14/08/2022 01:38:39,1660441119430,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,bangla-class-quantised,1
22,1660441119605,14/08/2022 01:38:39,1660441119431,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,ban-speak,৫
23,1660441119694,14/08/2022 01:38:39,1660441119431,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,ban-speak-quantised,5
24,1660441119694,14/08/2022 01:38:39,1660441119431,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,ban-write,৫
25,1660441119694,14/08/2022 01:38:39,1660441119431,2,14/08/2022 03:38:39,80062,4,questionnaire-ifek,,23608461,983tg1pz,6917773,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1280x720,1263x601,,,,Demographic questionnaire BAN,6,"YES=right arrow,",No,ban-write-quantised,5
