ItemNo,Condition,ITEMNO,length,noise,stim,width,height,blackPx,luminance,Word,WordPhonetic,WordLenPhonemic,WordLenPhonetic,WordLength,WordLenUnicode,WordLenXlsx,Stem,CatViolPOS,SpellingStem,CRating,stemFreq_old,log_stemFreq_old,stemFreq_new,log_stemFreq_new,Types,Exclude,wordFreq_old,log_wordFreq_old,TP_old,log_TP_old,WLp_O,WLc_O,WLa_O,Luminance_O,Width_O,complexity
S59,SemViol,S59,7,a,দুঃরসুন,418,200,16232,126.6071071,দুঃরসুন,d̪urʃun,6,8,4,7,7,রসুন,,,6.7,23.84457082,1.37738950994526,21.222,1.3267863101984,498,NA,15.15961301,1.18068811489981,0.635767912303317,-0.196701395045449,0.0409663696040342,0.0557352049289555,0.10507549492883,0.0354785650435944,-0.0446617771243668,48.9647888071636
S60,SemViol,S60,9,a,প্রতিহাঁস,448,158,17745,130.2858313,প্রতিহাঁস,prot̪ihãʃ,8,11,4,9,9,হাঁস,,,6.733333333,22.25513973,1.34743032536657,19.139,1.28191924243625,630,NA,15.41210076,1.18786183964598,0.692518714642103,-0.159568485720591,0.0546218261387122,0.0544459514723002,0.0152029396631932,0.00299150736844653,-0.026195953577937,52.6060004031379
C59,CatViol,C59,8,a,দুঃশুকনো,516,200,19467,130.033354,দুঃশুকনো,d̪uʃukno,7,8,4,8,8,শুকনো,Adj,,NA,21.98506061,1.34212766725171,20.446,1.31060835645852,76,NA,15.555936,1.19189614771121,0.7075684837059,-0.150231519540497,0.0477940978713732,0.0550905782006281,0.060139217296012,0.0246295944560659,0.0644467958922077,56.8530165894878
G57,Gramm,G57,5,a,দুশমন,360,200,13225,123.8198404,দুশমন,d̪uʃɔmon,7,9,4,5,5,শমন,,,2.4,21.73671201,1.33719385143806,22.824,1.35839175864902,560,NA,16.12610301,1.20752942964985,0.741883271148883,-0.129664421788215,0.0477940978713732,-0.12371831769613,0.0598174861661564,0.100014323432273,-0.0699980944888171,36.4827984450607
C60,CatViol,C60,8,a,দুঃসস্তা,368,200,13668,124.0702271,দুঃসস্তা,d̪uʃɔst̪a,7,9,3,8,8,সস্তা,Adj,,NA,21.63840735,1.33522529226814,19.258,1.28461118236977,153,NA,16.95807085,1.22937644539398,0.783702357373358,-0.105848846874159,0.0477940978713732,0.0550905782006281,-0.033507261957935,0.0613007608693213,0.0112145864199757,41.3297028047964
S61,SemViol,S61,9,a,প্রতিদড়ি,471,169,18870,124.6476507,প্রতিদড়ি,prot̪id̪oɽi,8,9,4,9,9,দড়ি,,,6.433333333,21.17896242,1.32590467974189,21.179,1.32590545035434,385,NA,18.21016176,1.26031380362926,0.85982313008892,-0.0655908761126283,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0161752863843072,5.46915155831849E-05,56.9034915829271
C61,CatViol,C61,10,a,প্রতিনোংরা,602,160,22651,118.9756482,প্রতিনোংরা,prot̪inoŋra,10,11,4,10,10,নোংরা,Adj,,NA,21.0558229,1.32337221910919,22.319,1.34867473219157,120,NA,18.38814493,1.26453791807431,0.873304501910491,-0.0588343010348801,0.0682772826733903,-0.00644626728327395,-0.0747768593123954,-0.0482806902206721,0.155419887620995,66.7742972388781
C62,CatViol,C62,11,a,দুঃউদ্বিগ্ন,456,200,18727,124.6518002,দুঃউদ্বিগ্ন,d̪uud̪bigho,9,11,4,11,11,উদ্বিগ্ন,Adj,,NA,20.88094409,1.31975013052794,22.76,1.35717225772303,69,NA,18.41711893,1.26522169259993,0.882006045829128,-0.0545284379280104,0.0614495544060513,0.113404290042892,-0.0296260942596726,-0.0708266705438044,-0.0451183603599472,62.2572804475202
S62,SemViol,S62,9,a,দুর্গুদাম,389,200,15448,124.7350674,দুর্গুদাম,d̪urgud̪am,8,11,4,9,9,গুদাম,,,6.033333333,20.71123921,1.31620608469568,20.504,1.31183859317619,244,NA,18.43264072,1.26558755811487,0.889982513026076,-0.0506185265808072,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0158781164320984,-0.0982293800281981,48.0039134609163
C63,CatViol,C63,9,a,প্রতিতাজা,538,158,20745,124.3841963,প্রতিতাজা,prot̪it̪aɟa,9,11,4,9,9,তাজা,Adj,,NA,20.43598617,1.31039560010267,18.392,1.26462895826122,516,NA,18.45954515,1.26622099564554,0.903286242045837,-0.0441746044571361,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00739814929790951,0.0891441929351981,62.0527209073742
S63,SemViol,S63,7,a,দুঃহরিণ,431,200,16346,120.7118029,দুঃহরিণ,d̪uhorin,7,9,4,7,7,হরিণ,,,6.566666667,20.09036768,1.30298788497791,17.68,1.24748226067705,651,NA,18.5733716,1.26889074780892,0.924491372972224,-0.0340971371689936,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0251104297059263,-0.0216305415224711,49.8100078925143
S64,SemViol,S64,9,a,প্রতিহীরা,486,158,20759,127.8900248,প্রতিহীরা,prot̪ihira,9,11,4,9,9,হীরা,,,6.633333333,19.81614943,1.29701926852629,20.014,1.30133389544879,482,NA,18.75756348,1.27317642487921,0.946579634265505,-0.0238428436470843,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00451978958330083,0.0276270930792522,60.225159084904
F32,Filler,F32,7,a,পুতুলের,426,200,17306,126.5757597,পুতুলের,put̪uler,7,9,4,7,7,পুতুল,,,NA,19.25529549,1.28455018765321,17.715,1.2483411566692,345,NA,19.50260931,1.29009272075347,1.01284393792494,0.00554253310026198,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0450447415938175,-0.0262491710047704,51.9228062604493
S65,SemViol,S65,9,a,প্রতিচাবি,492,158,19754,125.5309854,প্রতিচাবি,prot̪icabi,9,11,4,9,9,চাবি,,,6.733333333,19.1445734,1.28204569337422,16.656,1.22157071216646,377,NA,19.67748812,1.29396965886931,1.02783633298405,0.0119239654950885,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00349968067531766,0.0342667334838103,58.0072599210518
S66,SemViol,S66,10,a,দুর্জানালা,495,200,18715,130.274594,দুর্জানালা,d̪urɟanala,9,11,4,10,10,জানলা,,,6.6,19.09697325,1.28096453976146,18.906,1.27659965355764,112,NA,19.86374958,1.29806123148057,1.04015172037799,0.0170966917191117,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0195430680912908,0.0209656112572896,55.7002917213547
S67,SemViol,S67,9,a,দুর্তামাক,475,200,18306,127.3990242,দুর্তামাক,d̪urt̪amak,8,11,4,9,9,তামাক,,,6.133333333,18.73790255,1.27272097598927,20.612,1.31412013378904,241,NA,20.05518496,1.30222667163988,1.07030041950987,0.0295056956506117,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00682209035307469,0.00549544696005514,53.3023408347588
C64,CatViol,C64,9,a,প্রতিভিজা,537,158,21985,128.2494756,প্রতিভিজা,prot̪ibʱiɟa,9,11,4,9,9,ভিজা,V/Adj,,NA,18.62925003,1.27019537156889,16.58,1.21958452621425,518,NA,21.50905911,1.33262141307122,1.15458534698726,0.0624260415023342,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00574172975099649,0.0888520640128745,65.6361311612381
S68,SemViol,S68,11,a,দুর্বি়ড়াল,455,200,18453,126.8779783,দুর্বি়ড়াল,d̪urbiɽal,8,9,4,11,11,বিড়াল,,,6.8,18.4781713,1.26665898887453,16.446,1.21606028592314,453,NA,22.3451661,1.34918358728214,1.20927367417576,0.0825245984076102,0.0546218261387122,0.173651882070139,0.0154174270830968,-0.0729315984513152,-0.0546242544957812,54.8385334502867
C65,CatViol,C65,10,a,দুর্ধারালো,518,200,19752,127.5196711,দুর্ধারালো,d̪urd̪ʱaralo,9,12,4,10,10,ধারালো,Adj/Multimorph,,NA,18.45126686,1.26602619008418,16.975,1.22980978295254,11,NA,22.60696692,1.35424229882178,1.22522573065208,0.0882161087375997,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.028908330181164,0.0478926036101311,58.698010142593
F33,Filler,F33,7,a,আয়নায়,466,166,16907,127.97906,আয়নায়,aʲnaʲ,5,6,4,7,7,আয়না,,,NA,18.36641442,1.26402437951755,17.999,1.25524837696186,224,NA,22.70009765,1.35602772542065,1.2359569555003,0.0920033459031053,0.0341386413366951,0.115982796956201,0.1501190162716,0.0304697290514782,0.00437492602093593,47.387492371451
F34,Filler,F34,5,a,খুরের,318,200,12731,132.6272585,খুরের,kʰurer,5,6,3,5,5,খুর,,,NA,17.96181315,1.25435017427419,18.141,1.2586612233256,1046,NA,22.80357624,1.35800296189096,1.26955870487941,0.103652787616773,0.0341386413366951,-0.00322313364163697,0.0562580495977493,0.167551948654335,-0.0103473561163679,37.4075171568615
S69,SemViol,S69,10,a,দুর্চিংড়ি,411,200,17330,124.9531572,দুর্চিংড়ি,d̪urciŋɽi,8,10,3,10,10,চিংড়ি,,,6.766666667,16.75628761,1.2241778061153,15.583,1.19265107066798,166,NA,23.00535948,1.36182902390643,1.37293892391001,0.137651217791131,0.0546218261387122,0.114048916771219,-0.078336295880802,0.00963676000047842,0.0357801827214035,53.8343018494555
C66,CatViol,C66,9,a,দুর্পাতলা,456,200,16878,125.1060226,দুর্পাতলা,d̪urpat̪ɔla,9,11,4,9,9,পাতলা,Adj,,NA,16.22544246,1.21019654863521,14.765,1.1692334513011,329,NA,23.16782086,1.36488518644496,1.42786989736118,0.154688637809753,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.00494432654923535,-0.00899106041787924,51.5837162331161
S70,SemViol,S70,9,a,প্রতিমোরগ,595,160,22690,122.7984008,প্রতিমোরগ,prot̪imorɔg,10,12,5,9,9,মোরগ,,,6.366666667,15.96260685,1.20310381734806,15.963,1.20311451364438,432,NA,23.51033499,1.37125881726922,1.47283806529383,0.168154999921156,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0600588671108147,0.0403407600762752,65.8161593823217
F35,Filler,F35,8,a,উদ্ভিদের,463,160,18559,125.518632,উদ্ভিদের,ud̪bʱid̪er,7,11,4,8,8,উদ্ভিদ,,,NA,15.59318829,1.19293492309044,14.502,1.16142790079129,332,NA,23.91390148,1.3786504357147,1.53361205131706,0.185715512624266,0.0477940978713732,0.0550905782006281,0.060139217296012,0.00928195812369667,-0.000150580615621476,56.0960887785971
S71,SemViol,S71,9,a,দুর্কম্বল,380,200,15121,131.1193421,দুর্কম্বল,d̪urkombol,9,11,4,9,9,কম্বল,,,6.533333333,15.36657018,1.18657694374427,16.75,1.22401481137286,210,NA,24.04221493,1.38097447529267,1.56457912522936,0.194397531548395,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.0154977385073384,-0.098692030883918,43.4391055905087
C67,CatViol,C67,7,a,দুর্তরল,377,200,14827,122.0664355,দুর্তরল,d̪urt̪ɔrɔl,8,10,4,7,7,তরল,Adj,,NA,15.16582172,1.18086594638381,13.346,1.12535112051475,338,NA,24.53684257,1.38981867645743,1.61790393049669,0.208952730073619,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0393881958078298,-0.07722066704284,44.413595247262
S72,SemViol,S72,8,a,দুঃইঁদুর,390,200,16183,122.2534035,দুঃইঁদুর,d̪uĩd̪ur,6,10,4,8,8,ইঁদুর,,,6.633333333,14.65256793,1.16591374346814,14.36,1.15715443990628,171,NA,24.77898247,1.39408346843482,1.69110169551011,0.228169724966681,0.0409663696040342,0.115338170227875,0.105182738638782,-0.0114908105611589,-0.0972608493648186,50.8795450234987
S73,SemViol,S73,9,a,প্রতিমাছি,503,158,20398,127.4484916,প্রতিমাছি,prot̪imacʰi,9,12,4,9,9,মাছি,,,6.266666667,14.46527169,1.16032659507765,13.163,1.11935488129643,320,NA,24.88970455,1.39601974140304,1.72065240690961,0.235693146325385,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00301881322589335,0.047903736636994,59.6018607923658
C68,CatViol,C68,10,a,প্রতিখাড়া,523,169,19636,131.9564258,প্রতিখাড়া,prot̪ikʰaɽa,9,11,4,10,10,খাড়া,Adj,,NA,14.0472182,1.14759032851119,13.766,1.13880776521771,344,NA,25.42158449,1.4052026159984,1.80972375655132,0.257612287487203,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0138257409029027,0.0549275478020331,59.2821975415782
S74,SemViol,S74,9,a,দুর্চুড়ি,314,200,14537,122.3040476,দুর্চুড়ি,d̪urcuɽi,7,9,3,9,9,চুড়ি,,,5.966666667,13.83301752,1.14091692698855,15.078,1.17834373897622,308,NA,26.44188336,1.42229238514513,1.91150508714168,0.281375458156575,0.0477940978713732,0.114693543499547,-0.0334000182479832,0.0231275811074219,-0.0719472550921967,45.4782509777402
C69,CatViol,C69,10,a,প্রতিরুক্ষ,454,200,19438,125.7599064,প্রতিরুক্ষ,prot̪irukkʰo,10,12,4,10,10,রুক্ষ,Adj,,NA,13.51637305,1.13086016973505,14.057,1.14789264483285,782,NA,26.70471897,1.42658801198423,1.97573112781169,0.295727842249177,0.0682772826733903,-0.00644626728327395,-0.0747768593123954,-0.0252178465641869,-0.0204164524226853,56.8157619019114
S75,SemViol,S75,9,a,দুর্ভেড়া,383,200,15303,128.4392692,দুর্ভেড়া,d̪urbʱeɽa,7,10,3,9,9,ভেড়া,,,6.6,13.25457222,1.12236571581174,12.724,1.10462366043533,220,NA,28.42970702,1.45377238412755,2.14489811878667,0.33140666831581,0.0477940978713732,0.114693543499547,-0.0334000182479832,0.0439840480029022,0.0122116350726241,47.0614679281271
S76,SemViol,S76,9,a,প্রতিবানর,556,158,21265,129.4845775,প্রতিবানর,prot̪ibanɔr,10,11,5,9,9,বানর,,,6.766666667,12.74235321,1.10524963928219,11.213,1.04972182215244,585,NA,29.13129184,1.46435974403527,2.28617833455897,0.359110104753079,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0373294480135678,-0.0048454297387488,60.9373520531894
F36,Filler,F36,8,a,তিমিগুলি,502,200,22089,123.6089705,তিমিগুলি,t̪imiguli,8,10,4,8,8,তিমি,,,6.2,12.69682264,1.10369505303779,12.316,1.09046968023116,733,NA,29.85564195,1.47502641373067,2.35142624233743,0.371331360692886,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0124628729181004,0.0549853410107867,66.0449762812505
F37,Filler,F37,6,a,বাঁশির,357,158,14050,123.0733856,বাঁশির,bãʃir,5,7,3,6,6,বাঁশি,,,NA,12.58506576,1.09985548918359,11.201,1.04925679723223,188,NA,29.9839554,1.47688892321154,2.38250287855468,0.377033434027955,0.0341386413366951,0.0563798316572822,0.0563652933077012,0.102904783080864,0.0161557620131651,40.6498772926406
F38,Filler,F38,7,a,মুকুটের,417,200,18324,126.0607927,মুকুটের,mukuter,7,8,4,7,7,মুকুট,,,NA,12.41018695,1.0937783238631,13.651,1.13516446665695,371,NA,30.3202608,1.48173293256403,2.44317518520541,0.387954608700931,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0432941296537752,-0.0371594974562812,53.1790384343889
F39,Filler,F39,6,a,খাঁচায়,348,166,12550,122.3148514,খাঁচায়,kʰãcaʲ,5,8,3,6,6,খাঁচা,,,NA,12.38535209,1.0929083571932,11.271,1.05196244978305,140,NA,30.51376576,1.48449580803137,2.463697885879,0.391587450838163,0.0341386413366951,0.0563798316572822,0.0563652933077012,0.100326173136051,0.00518830018725441,37.2368317474176
G58,Gramm,G58,7,a,দুর্বচন,349,200,13438,124.9035866,দুর্বচন,d̪urbocɔn,8,10,4,7,7,বচন,,,2.066666667,12.20219499,1.08643796069935,12.812,1.10761692999178,1198,NA,30.5696442,1.48529038400329,2.50525780198174,0.398852423303946,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0490329897293119,-0.110122552070393,39.3264130477868
F40,Filler,F40,8,a,বড়িগুলো,504,200,19747,130.7978833,বড়িগুলো,boɽigulo,8,9,4,8,8,বড়ি,,,6.5,12.0624989,1.08143728674779,10.977,1.04048366420627,620,NA,30.96803676,1.49091367383194,2.56729861836506,0.409476387084152,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0369013254472958,0.0590693705171602,59.5051337889011
F41,Filler,F41,8,a,কোলবালিশ,624,158,22718,127.00733,কোলবালিশ,kolbaliʃ,8,9,5,8,8,বালিশ,,,6.666666667,11.60512354,1.06464976801078,10.793,1.03314217706062,190,NA,31.90762233,1.5038944429452,2.74944271123201,0.439244674934421,0.0546218261387122,-0.00515701382661901,0.108742175207188,-0.0329271287484257,0.076446169773184,62.577187257726
F42,Filler,F42,7,a,জলকামান,575,158,20538,126.695523,জলকামান,ɟɔlkaman,8,9,5,7,7,কামান,,,NA,11.58442783,1.0638745882848,12.627,1.10130018046768,484,NA,32.02144878,1.50544097726865,2.76418043686841,0.441566388983852,0.0546218261387122,-0.0647599791255382,0.108634931497236,-0.00181798994089116,0.0356404224269849,56.7181318469047
F43,Filler,F43,8,a,মটরশুঁটি,477,200,21101,122.1405932,মটরশুঁটি,mɔtrʃũti,8,10,5,8,8,মটর,,,6.633333333,11.39816637,1.05683499173639,10.03,1.00130093302042,335,NA,33.59949723,1.52633277882228,2.94779845628802,0.469497787085881,0.0546218261387122,-0.00515701382661901,0.108742175207188,-0.0494714268318422,-0.100924394738489,62.6242192758721
F44,Filler,F44,7,a,সাবানের,488,160,17444,131.3295637,সাবানের,ʃabaner,7,8,4,7,7,সাবান,,,NA,10.60655518,1.02557435569788,9.97,0.998695158311656,181,NA,33.92131564,1.53047268804551,3.19814634104416,0.504898332347631,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0612051286536103,0.0491938155528281,48.5314434480458
C70,CatViol,C70,8,a,দুর্মসৃণ,352,200,13848,129.8686003,দুর্মসৃণ,d̪urmoʃɔrin,10,11,4,8,8,মসৃণ,Adj,,NA,10.43271115,1.01839718325692,10.328,1.01401622925836,80,NA,36.74214192,1.56516447034001,3.52182106757552,0.546767287083094,0.0682772826733903,-0.125652197881112,-0.0749913467322992,0.0530877428858073,-0.105713199607279,40.9048431410804
F45,Filler,F45,8,a,সারসগুলি,539,200,20685,125.7668181,সারসগুলি,ʃarosguli,9,10,5,8,8,সারস,,,5.866666667,10.32302385,1.0138069307225,8.775,0.943247125137862,794,NA,36.93357731,1.56742137455461,3.57778668795771,0.55361444383211,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0274714637672459,-0.016916643796659,60.3694734041827
F46,Filler,F46,8,a,থালাবাসন,580,158,20016,124.5762978,থালাবাসন,t̪ʰalabaʃon,9,12,5,8,8,থালা,,,NA,9.70111754,0.986821766585759,9.119,0.959947215708499,376,NA,37.75209293,1.57694103338916,3.8915200000762,0.590119266803397,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0315185950437017,0.0319563757442719,55.5509432619732
F47,Filler,F47,7,a,খড়িমাটি,493,194,20136,126.3155133,খড়িমাটি,kʰoɽimati,8,10,4,7,7,খড়ি,,,6,9.650413033,0.984545901334885,8.299,0.91902576458736,386,NA,38.57785205,1.58633804319378,3.99753377581679,0.601792141858893,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0538327841617404,0.0628410829393289,60.0072115687226
C71,CatViol,C71,8,a,দুর্মিঠা,342,200,15156,124.4121979,দুর্মিঠা,d̪urmitʰa,7,9,3,8,8,মিঠা,Adj/N,,NA,9.351359916,0.970874772484117,8.977,0.953131225183445,321,NA,39.33945446,1.59482833304508,4.20681642171541,0.623953560560959,0.0477940978713732,0.0550905782006281,-0.033507261957935,0.062463278400786,-0.019874939034557,44.9218134729017
F48,Filler,F48,8,a,প্রজাপতি,481,158,18102,130.7959042,প্রজাপতি,proɟapot̪i,9,11,4,8,8,প্রজাপতি,,,NA,9.151646243,0.961499224114774,8.694,0.939219635854818,317,NA,40.29249224,1.60522413094273,4.4027589321232,0.643724906827953,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0465673384853682,0.0403249401259351,54.5308514281385
F49,Filler,F49,6,a,মাখনের,449,160,16234,120.6762097,মাখনের,makʰoner,7,9,4,6,6,মাখন,,,6.466666667,9.122672238,0.960122071686654,9.305,0.968716377466786,171,NA,40.48910156,1.60733814002197,4.43829401119387,0.64721606833532,0.0477940978713732,-0.0641153523972103,0.0599247298761083,0.0571585474699461,0.0179505375228115,45.3610411114276
C72,CatViol,C72,8,a,প্রতিঅলস,543,158,20358,127.4959345,প্রতিঅলস,prot̪i͡ɔ̯lɔʃ,9,12,5,8,8,অলস,,,NA,9.035750225,0.955964217223591,8.945,0.951580344903392,189,NA,42.59592559,1.62936805970353,4.71415483267191,0.673403842479935,0.0614495544060513,-0.0654046058538652,0.0636986538644188,-0.0215933942684959,-0.011715686823169,58.7148372541281
F50,Filler,F50,9,a,ঝর্ণাধারা,499,158,17925,126.5972158,ঝর্ণাধারা,ɟʱɔrnad̪ʱara,9,12,4,9,9,ঝর্ণা,,,NA,7.98440778,0.902242709151235,7.425,0.87069645798925,347,NA,43.5624156,1.63911195401908,5.45593571875408,0.736869244867842,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.000124931521339529,0.0429087012791581,52.3111463368466
F51,Filler,F51,7,a,কচ্ছপের,462,160,16415,124.6081806,কচ্ছপের,kɔccʰoper,8,10,4,7,7,কচ্ছপ,,,6.6,7.939911988,0.899815688404705,8.019,0.9041202134762,179,NA,44.1843219,1.64526819423166,5.56483774212838,0.74545250582695,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.048028767573795,0.0252766555242507,46.068320716234
F52,Filler,F52,10,a,পান্নাগুলো,528,200,19544,121.6072846,পান্নাগুলো,pannagulo,9,10,4,10,10,পান্না,,,6.233333333,7.87161612,0.896063906430546,8.265,0.917242857907466,219,NA,44.67481041,1.65006271813201,5.67543052518674,0.753998811701461,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0490072771060044,0.0584940541333247,59.8314948148428
F53,Filler,F53,7,a,বোতামের,532,160,19755,120.4414327,বোতামের,bot̪amer,7,9,4,7,7,বোতাম,,,6.833333333,7.799181109,0.892049005445289,6.941,0.841422044402359,80,NA,44.72034098,1.65050510626405,5.73397903638809,0.758456100818764,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0241913158591136,0.0993885031702325,55.6841856631093
F54,Filler,F54,9,a,রুমালগুলি,539,200,22141,124.8055189,রুমালগুলি,rumalguli,9,10,5,9,9,রুমাল,,,6.666666667,7.39561462,0.868974272312976,7.913,0.898341165727509,157,NA,46.27769372,1.66537170746132,6.25745067825073,0.796397435148345,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0629084816712307,-0.0351525177217387,65.5210496028356
F55,Filler,F55,7,a,ঝুড়িতে,408,200,17349,121.4806427,ঝুড়িতে,ɟʱuɽit̪e,6,9,4,7,7,ঝুড়ি,,,6.566666667,7.379058046,0.86800092665588,7.748,0.889189612047073,162,NA,47.79572459,1.67938904995909,6.47721217153304,0.811388123303209,0.0409663696040342,0.0557352049289555,0.10507549492883,0.0180513322522869,-0.0578526932205726,52.3608132528513
F56,Filler,F56,8,a,গাজরগুলো,595,200,21839,123.3567892,গাজরগুলো,gaɟrgulo,8,9,5,8,8,গাজর,,,6.666666667,7.124500722,0.852754434816982,7.338,0.865577707419929,59,NA,48.34416111,1.68434402855687,6.78562091526166,0.831589593739887,0.0546218261387122,-0.00515701382661901,0.108742175207188,-0.0453370119294668,0.0408235821661716,65.2294081968605
F57,Filler,F57,7,a,আনারসটা,586,158,21714,126.4449766,আনারসটা,anarʃta,7,8,5,7,7,আনারস,,,6.6,7.05723964,0.848634864856922,7.34,0.865696059916071,47,NA,48.4103874,1.68493855805938,6.85967741914458,0.836303693202457,0.0477940978713732,-0.00451238709829112,0.153678452840007,-0.0123424544049114,0.0399395802923344,61.8258651012829
G59,Gramm,G59,7,a,দুর্দৈব,301,200,12074,123.3231778,দুর্দৈব,d̪urd̪ibo,7,10,4,7,7,দৈব,,,1.833333333,6.967213269,0.843059104654313,6.619,0.820792381088204,1214,NA,48.67011865,1.6872624049856,6.98559334570012,0.844203300331282,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0339877054922708,-0.176866692314924,36.7704335898286
C73,CatViol,C73,7,a,দুর্ধলা,309,200,11892,127.3838742,দুর্ধলা,d̪urd̪ʱola,7,10,3,7,7,ধলা,,,NA,6.910300046,0.839496904898522,6.012,0.779018971914871,367,NA,49.46069506,1.69426021511063,7.15753219552748,0.85476331021211,0.0477940978713732,-0.00451238709829112,-0.0336145056678869,0.104734501516459,-0.0407290742362823,36.3076816317937
G60,Gramm,G60,10,a,প্রতিক্রোশ,544,160,20211,130.1937517,প্রতিক্রোশ,prot̪ikroʃ,9,11,4,10,10,ক্রোশ,,,2.333333333,6.309089455,0.799966685202379,5.489,0.739493230781615,306,NA,51.42161429,1.71114570642264,8.15040183797806,0.911179021220265,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0198178886053053,0.0796896267324451,58.1894709301396
F58,Filler,F58,11,a,কাঁকড়াগুলি,634,200,24922,123.5058464,কাঁকড়াগুলি,kãkɽaguli,9,11,5,11,11,কাঁকড়া,,,6.7,5.788592162,0.762572952221431,6.31,0.800029359244134,136,NA,55.10648677,1.74120272412584,9.51984268847856,0.978629771904414,0.0614495544060513,0.113404290042892,0.0640203849942744,-0.131664903111092,0.0424113083802273,74.4597639495464
F59,Filler,F59,7,a,চিতাবাঘ,494,158,18588,128.7756413,চিতাবাঘ,cit̪abagʱ,7,10,4,7,7,চিতাবাঘ,,,NA,5.778244303,0.76179589977918,6.125,0.78710609303657,194,NA,58.67546324,1.76845652701851,10.1545487111953,1.00666062723933,0.0477940978713732,-0.00451238709829112,0.0600319735860601,0.0525231605908389,0.0557877407988214,53.6492921468258
F60,Filler,F60,9,a,ষাঁড়গুলো,506,200,19417,127.3738054,ষাঁড়গুলো,ʃãɽgulo,7,9,4,9,9,ষাঁড়,,,6.766666667,5.70891365,0.756553474148367,5.423,0.734239604435455,111,NA,59.73715354,1.77624452474078,10.4638390423019,1.01969105059241,0.0477940978713732,0.114693543499547,0.0602464610059639,-0.0165805616816493,0.0338241878278853,58.5690522999102
F61,Filler,F61,7,a,শসাগুলো,488,200,17494,125.4076135,শসাগুলো,ʃɔʃagulo,8,9,4,7,7,শসা,,,6.4,5.652000427,0.752202185986807,5.709,0.756560043006683,284,NA,60.08173724,1.77874248163323,10.6301720985344,1.02654029564642,0.0546218261387122,-0.0647599791255382,0.0149884522432894,0.0507464111897986,0.0566339285562109,50.4214779707306
F62,Filler,F62,9,a,বালতিগুলো,634,200,24333,125.0704762,বালতিগুলো,balt̪igulo,9,11,5,9,9,বালতি,,,NA,5.491608617,0.739699577811971,5.327,0.72648269678483,69,NA,61.88122987,1.79155893657947,11.2683248544768,1.0518593587675,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0620077687848101,0.0787990848664906,72.0577422366239
F63,Filler,F63,9,a,হাতুড়িটা,494,200,20619,120.5837118,হাতুড়িটা,hat̪uɽita,8,10,4,9,9,হাতুড়ি,,,6.866666667,5.448147611,0.736248865750234,5.557,0.744840396785379,59,NA,63.34959102,1.80174381545734,11.6277302935212,1.0654949497071,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0299905016542991,0.0266746182238908,62.276787368674
F64,Filler,F64,8,a,গোড়ালির,532,169,19940,126.6304817,গোড়ালির,goɽalir,7,8,4,8,8,গোড়ালি,,,6.466666667,5.247399152,0.719944100775014,5.667,0.753353212641496,43,NA,67.91817064,1.8319859797734,12.9432064671721,1.11204187899838,0.0477940978713732,0.0550905782006281,0.060139217296012,0.0130616515027915,0.082829939743019,59.1748046662409
