Word,total_frequency,ItemNo,Condition,ITEMNO,...4,noise,stim,width,height,blackPx,luminance,WordPhonetic,WLp,WordLenPhonetic,WLa,WLc,WordLenXlsx,Stem,CatViolPOS,SpellingStem,CRating,stemFreq,log_stemFreq,stemFreq_new,log_stemFreq_new,Types,Exclude,wordFreq,log_wordFreq,Tp,log_Tp,Tp_new,log_Tp_new,WLp_O,WLc_O,WLa_O,Luminance_O,Width_O,complexity
প্রতিপাথর,0,S26,SemViol,S26,9,a,প্রতিপাথর,556,158,20888,127.6099725,prot̪ipat̪ʰor,10,14,5,9,9,পাথর,NA,NA,6.866666667,90.65862494,1.95740912763355,97.911,1.99083148619473,1112,NA,0.1,-1,0.00102133570283216,-2.99083148619473,0.0245826509380968,-1.60937128557857,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0437021008162965,-0.00528516981264513,61.7607740311689
দুর্মধু,0,S27,SemViol,S27,7,a,দুর্মধু,299,200,11931,122.6693187,d̪urmod̪ʱu,7,11,3,7,7,মধু,NA,NA,6.533333333,89.95497055,1.95402516571154,91.754,1.96262500633079,3134,NA,0.1,-1,0.00108987074133008,-2.96262500633079,0.0284652389868562,-1.54568516561189,0.0477940978713732,-0.00451238709829112,-0.0336145056678869,0.088707538331844,-0.0538233657901847,36.6982946159937
প্রতিডিম,0,S28,SemViol,S28,8,a,প্রতিডিম,481,158,19503,121.759488,prot̪idim,8,10,4,8,8,ডিম,NA,NA,6.733333333,88.45246146,1.94670992298482,75.185,1.87613120406207,2283,NA,0.1,-1,0.00133005253707521,-2.87613120406207,0.0365137582762519,-1.43754346382826,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.00617562315763204,0.0293759315706358,56.8191067092089
দুর্কালি,0,S29,SemViol,S29,8,a,দুর্কালি,366,200,15124,124.2809331,d̪urkali,7,8,3,8,8,কালি,NA,NA,5.666666667,84.85037185,1.92865374991886,88.244,1.94568518595247,3417,NA,0.1,-1,0.00113322152214315,-2.94568518595247,0.035378597672363,-1.45125938553666,0.0477940978713732,0.0550905782006281,-0.033507261957935,0.0620170483973348,0.00886634067493686,44.9450678235797
প্রতিপুকুর,0,S30,SemViol,S30,10,a,প্রতিপুকুর,535,200,22443,124.3018098,prot̪ipukur,10,12,5,10,10,পুকুর,NA,NA,6.1,84.22432639,1.92543754626312,83.382,1.92107230789926,1848,NA,0.1,-1,0.00119929960902833,-2.92107230789926,0.0381861327984457,-1.41809432144696,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0871171974413434,-0.049247127548047,67.5787838768525
দুর্জাহাজ,0,S31,SemViol,S31,9,a,দুর্জাহাজ,454,200,17582,129.5255877,d̪urɟahaɟ,8,10,4,9,9,জাহাজ,NA,NA,6.733333333,80.43907968,1.90546709310093,86.874,1.93888981849623,686,NA,0.1,-1,0.00115109238667495,-2.93888981849623,0.0404628266685084,-1.3929437813859,0.0546218261387122,0.0544459514723002,0.0152029396631932,0.00040708637933323,-0.019181271720253,53.3731016977412
প্রতিরাজী,0,C37,CatViol,C37,9,a,প্রতিরাজী,520,158,22088,123.5566694,prot̪iraɟi,9,10,4,9,9,রাজী,Adj/N,NA,NA,78.85275294,1.8968168601986,69.39,1.84129688749028,704,NA,0.1,-1,0.00144112984579911,-2.84129688749028,0.0519555263582649,-1.28436825100862,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0102112974643864,0.0673710201749857,65.0439945159368
প্রতিবাঘ,0,S32,SemViol,S32,8,a,প্রতিবাঘ,465,158,17777,125.0208189,prot̪ibagʱ,8,11,4,8,8,বাঘ,NA,NA,6.666666667,77.70103626,1.89042681080862,73.039,1.86355481850413,1890,NA,0.1,-1,0.00136913155985159,-2.86355481850413,0.0498557137967387,-1.3022850614608,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0172624011724729,0.0109595852981435,51.4739199858097
প্রতিরুটি,0,S33,SemViol,S33,9,a,প্রতিরুটি,452,200,20565,122.2969282,prot̪iruti,9,11,4,9,9,রুটি,NA,NA,6.566666667,76.50896294,1.88371231524996,76.509,1.88371252561681,938,NA,0.1,-1,0.00130703577356912,-2.88371252561681,0.0492446033277131,-1.30764135650474,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0144937427202632,-0.0144453558842925,63.1886567046877
প্রতিমোটা,0,C38,CatViol,C38,9,a,প্রতিমোটা,533,160,21265,123.3034737,prot̪imota,9,10,4,9,9,মোটা,Adj,NA,NA,75.039567,1.8752903193735,77.291,1.88812892628707,728,NA,0.1,-1,0.00129381169864538,-2.88812892628707,0.0498174202171016,-1.30261876605054,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0110720272113165,0.0828964982191337,61.6238509356578
প্রতিপচা,0,C39,CatViol,C39,8,a,প্রতিপচা,454,158,16920,127.6029232,prot̪ipɔca,9,10,4,8,8,পচা,Adj/V,NA,NA,67.55289123,1.82964394134271,67.553,1.82964464061956,1508,NA,0.1,-1,0.00148031915681021,-2.82964464061956,0.0570753653427679,-1.24355129988433,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0357129135165297,0.00720735835596715,50.4648724533208
দুর্পেঁয়াজ,0,S34,SemViol,S34,10,a,দুর্পেঁয়াজ,454,200,17709,125.3756758,d̪urpẽʷaɟ,8,11,4,10,10,পেঁয়াজ,NA,NA,6.733333333,67.36766456,1.82845149189349,69.389,1.84129062869779,239,NA,0.1,-1,0.00144115061465074,-2.84129062869779,0.0566687271757771,-1.2466565418449,0.0546218261387122,0.114048916771219,0.015310183373145,-0.0458695066135217,-0.0381651223040554,55.3513018663817
প্রতিলম্বা,0,C40,CatViol,C40,10,a,প্রতিলম্বা,466,159,18302,124.2671305,prot̪ilɔmba,9,11,4,10,10,লম্বা,Adj,NA,NA,67.07482016,1.8265595169217,58.355,1.76607807339558,420,NA,0.1,-1,0.00171364921600548,-2.76607807339558,0.0778106486505013,-1.10896096427396,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0399652258848343,-0.0152098572831814,52.8481028464973
দুর্চামচ,0,S35,SemViol,S35,8,a,দুর্চামচ,377,200,14532,124.7205684,d̪urcamoc,8,10,4,8,8,চামচ,NA,NA,6.633333333,66.7126451,1.82420816040315,72.717,1.86163595340531,432,NA,0.1,-1,0.00137519424618727,-2.86163595340531,0.0641929543848069,-1.19251263610116,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0162417103120806,-0.0946084420997202,42.4528841130993
দুর্বিখ্যাত,0,C41,CatViol,C41,11,a,দুর্বিখ্যাত,496,200,19688,120.6160102,d̪urbikʰkʰat̪o,10,14,4,11,11,বিখ্যাত,Adj,NA,NA,66.26044367,1.82125433952644,61.622,1.78973578964577,216,NA,0.1,-1,0.00162279705300055,-2.78973578964577,0.0828036923501347,-1.08195029689223,0.0682772826733903,0.0531566980156453,-0.0746696156024436,-0.0748734537148316,0.0107176557608976,60.3063437531053
দুর্ভদ্র,0,C42,CatViol,C42,8,a,দুর্ভদ্র,277,200,11501,128.1887669,d̪urbʱod̪ro,8,11,3,8,8,ভদ্র,Adj,NA,NA,65.15736194,1.81396349248586,58.642,1.76820877360701,1777,NA,0.1,-1,0.0017052624398895,-2.76820877360701,0.0889525523515569,-1.05084158601408,0.0546218261387122,-0.00515701382661901,-0.0785507833007058,0.0849743308683457,-0.0880841322979334,36.0107382473276
প্রতিছানা,0,S36,SemViol,S36,9,a,প্রতিছানা,505,158,19216,119.6081613,prot̪icʰana,9,12,4,9,9,ছানা,NA,NA,6.466666667,62.38310102,1.79506695943043,60.512,1.78184150716495,941,NA,0.1,-1,0.0016525647805394,-2.78184150716495,0.0885806255288207,-1.05266125718791,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0236341098488952,0.0484622445153979,56.3463733070268
প্রতিচিনি,0,S37,SemViol,S37,9,a,প্রতিচিনি,491,158,21057,123.0911038,prot̪icini,9,11,4,9,9,চিনি,NA,NA,6.6,61.92676045,1.79187836152922,63.165,1.80047650047595,698,NA,0.1,-1,0.00158315522837014,-2.80047650047595,0.0878580958758806,-1.05621821331243,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0117939711080042,0.0324955559511958,61.6817048764943
প্রতিগমন,0,G50,Gramm,G50,8,a,প্রতিগমন,516,158,19530,125.6528833,prot̪igɔmon,10,12,5,8,8,গমন,NA,NA,2.466666667,59.03453394,1.77110613896417,52.541,1.72049833434935,1929,NA,0.1,-1,0.00190327553719952,-2.72049833434935,0.112496848080547,-0.948859645378415,0.0682772826733903,-0.125652197881112,0.0186551325216479,-0.0181860401362127,-0.0356873364712904,56.194489693958
দুর্বীজ,0,S38,SemViol,S38,7,a,দুর্বীজ,323,200,14447,123.0850826,d̪urbiɟ,6,8,3,7,7,বীজ,NA,NA,6.433333333,57.34990254,1.75853268420108,63.085,1.79992610739551,2067,NA,0.1,-1,0.00158516287548546,-2.79992610739551,0.0961874351589126,-1.01688165558739,0.0409663696040342,0.0557352049289555,0.0114290156748831,0.0804481719555725,-0.0337830345014521,42.8152024633657
দুর্কুকুর,0,S39,SemViol,S39,9,a,দুর্কুকুর,397,200,17836,123.6684132,d̪urkukur,8,10,4,9,9,কুকুর,NA,NA,6.8,55.20168707,1.74195235080882,50.786,1.70574400833288,647,NA,0.1,-1,0.00196904658764226,-2.70574400833288,0.120214953707715,-0.92004150646964,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0195041693217324,-0.0888889025671724,53.8148629901565
প্রতিউজ্জ্বল,0,C43,CatViol,C43,12,a,প্রতিউজ্জ্বল,591,158,23274,127.2007005,prot̪i͡u̯ɟɟɔl,10,13,5,12,12,উজ্জ্বল,Adj,NA,NA,54.90780788,1.73963410543541,58.202,1.76493790860246,639,NA,0.1,-1,0.00171815401532593,-2.76493790860246,0.105270731967974,-0.977692357320021,0.0682772826733903,0.112759663314564,0.0190841073614554,-0.141600753107395,-0.0174530293100889,71.3254504225484
প্রতিভারী,0,C44,CatViol,C44,9,a,প্রতিভারী,522,158,22266,127.3522956,prot̪ibʱari,9,11,4,9,9,ভারী,Adj,NA,NA,53.45807288,1.72801329874025,52.389,1.71924010872421,275,NA,0.1,-1,0.0019087976483613,-2.71924010872421,0.125899046383783,-0.899977559422157,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00269179835662156,0.0706590611396475,65.224449046708
দুর্শিং,0,S40,SemViol,S40,7,a,দুর্শিং,268,200,10967,123.0084999,d̪urʃiŋ,6,8,2,7,7,শিং,NA,NA,6.4,53.41564666,1.72766849041354,50.745,1.70539325684366,1562,NA,0.1,-1,0.00197063750123165,-2.70539325684366,0.132893871731205,-0.876495045653851,0.0409663696040342,0.0557352049289555,-0.082217463579064,0.137130435316994,0.0258573835514954,33.4165590362084
দুর্খড়,0,S41,SemViol,S41,7,a,দুর্খড়,287,200,11132,126.8663061,d̪urkʰɔɽ,6,9,3,7,7,খড়,NA,NA,6.433333333,53.36287258,1.72723920007011,57.098,1.75662089626378,1531,NA,0.1,-1,0.00175137482924095,-2.75662089626378,0.118959235997758,-0.924601833684347,0.0409663696040342,0.0557352049289555,0.0114290156748831,0.0933023063118869,-0.0760541519169572,35.5383140422583
প্রতিময়দা,0,S42,SemViol,S42,9,a,প্রতিময়দা,545,166,20534,121.7644977,prot̪imɔʲd̪a,10,13,5,9,9,ময়দা,NA,NA,6.433333333,52.42639137,1.71954996524696,51.378,1.71077719440543,288,NA,0.1,-1,0.00194635836350189,-2.71077719440543,0.138809300147923,-0.857581435411312,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0635735838047128,-0.0198435858514375,58.8038597092667
দুঃহালকা,0,C45,CatViol,C45,8,a,দুঃহালকা,499,200,17681,125.0919584,d̪uhalka,7,8,4,8,8,হালকা,Adj,NA,NA,51.26536162,1.70982402518437,53.316,1.7268575592885,134,NA,0.1,-1,0.00187560957311126,-2.7268575592885,0.134132439680396,-0.872466176134756,0.0477940978713732,0.0550905782006281,0.060139217296012,0.00783149644622842,0.0429074385850143,52.0284809157375
দুর্সবজি,0,S43,SemViol,S43,8,a,দুর্সবজি,414,200,16895,121.7411726,d̪urʃobɟi,8,10,4,8,8,সবজি,NA,NA,6.533333333,49.94187049,1.69846480410009,42.95,1.63296316816726,275,NA,0.1,-1,0.00232828870779977,-2.63296316816726,0.173588642607683,-0.7604786928356,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0061133606089121,-0.0509503976699936,50.4881305350015
প্রতিদাঁত,0,S44,SemViol,S44,9,a,প্রতিদাঁত,472,158,18542,129.3346229,prot̪id̪ãt̪,8,13,4,9,9,দাঁত,NA,NA,6.8,47.59083699,1.67752334289378,49.019,1.69036444728914,414,NA,0.1,-1,0.00204002529631367,-2.69036444728914,0.158070882759746,-0.801148121347796,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00024209164373961,0.00235298584693434,56.8222077702392
প্রতিদৃঢ়,0,C46,CatViol,C46,9,a,প্রতিদৃঢ়,404,197,16297,119.4535384,prot̪id̪riɽʱo,10,13,4,9,9,দৃঢ়,Adj,NA,NA,47.52047155,1.67688074153852,44.194,1.64536331134526,562,NA,0.1,-1,0.00226275059962891,-2.64536331134526,0.177482846132959,-0.750843615509189,0.0682772826733903,-0.0660492325821932,-0.0748841030223473,-0.0144870039618682,-0.0638272249558228,48.9651592796341
প্রতিউঁচু,0,C47,CatViol,C47,9,a,প্রতিউঁচু,443,200,18976,120.233153,prot̪i͡ũ̯cu,8,12,4,9,9,উঁচু,Adj,NA,NA,47.32075788,1.67505169158705,47.321,1.67505391367975,241,NA,0.1,-1,0.00211322668582659,-2.67505391367975,0.16883797278164,-0.772529871010834,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0311822137853034,-0.0345482668469832,57.9597307435986
দুর্চামড়া,0,S45,SemViol,S45,10,a,দুর্চামড়া,446,200,17043,125.2723039,d̪urcamɽa,8,10,4,10,10,চামড়া,NA,NA,6.5,46.98341768,1.67194460515293,46.983,1.6719407442817,232,NA,0.1,-1,0.00212842943192218,-2.6719407442817,0.170272855458357,-0.768854580835204,0.0546218261387122,0.114048916771219,0.015310183373145,-0.0462209156987735,-0.0477800615123156,50.7040668915242
দুর্বিছানা,0,S46,SemViol,S46,10,a,দুর্বিছানা,477,200,19078,121.48549,d̪urbicʰana,9,12,4,10,10,বিছানা,NA,NA,6.7,46.4546421,1.66702911849505,50.171,1.70045275739916,232,NA,0.1,-1,0.0019931833130693,-2.70045275739916,0.161330152538319,-0.792284455567031,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0494213135024971,-0.00267516801324648,56.8463064401575
প্রতিগোলাপ,0,S47,SemViol,S47,10,a,প্রতিগোলাপ,634,160,23126,124.489627,prot̪igolap,10,12,5,10,10,গোলাপ,NA,NA,6.633333333,45.64750913,1.65941708415706,39.713,1.59893269578293,576,NA,0.1,-1,0.00251806713166973,-2.59893269578293,0.206680974189812,-0.684699500076528,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.0864787195721493,0.0694817249571001,68.9089597694075
দুঃআলু,0,S48,SemViol,S48,6,a,দুঃআলু,414,200,14930,129.8330581,d̪ualu,5,8,3,6,6,আলু,NA,NA,6.766666667,45.61129162,1.65907237076092,45.155,1.65470584661368,768,NA,0.1,-1,0.00221459417561732,-2.65470584661368,0.182459641346473,-0.738833183146458,0.0341386413366951,0.0563798316572822,0.0563652933077012,0.125884048527533,0.0860750985459285,47.0790768540859
দুর্শিয়াল,0,S49,SemViol,S49,9,a,দুর্শিয়াল,438,200,17359,127.9469488,d̪urʃiʲal,8,10,4,9,9,শিয়াল,NA,NA,6.666666667,45.319482,1.65628493724989,46.226,1.66488631495905,928,NA,0.1,-1,0.00216328473153636,-2.66488631495905,0.187320732228616,-0.72741415324835,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.00495944022791551,-0.0387329658006877,50.1341692273114
প্রতিলক্ষণ,0,G51,Gramm,G51,10,a,প্রতিলক্ষণ,536,158,20411,129.4520121,prot̪ilɔkkʰon,11,14,5,10,10,লক্ষণ,NA,NA,2.533333333,44.84658486,1.6517293764118,44.398,1.6473634068595,1921,NA,0.1,-1,0.00225235370962656,-2.6473634068595,0.198948875940358,-0.701258510271195,0.0751050109407293,-0.0666938593105196,-0.0261739014012191,-0.0599365275881669,-0.0380109008556549,58.5523029326779
প্রতিঝাল,0,C48,CatViol,C48,8,a,প্রতিঝাল,483,158,18478,126.9313226,prot̪iɟʱal,8,10,4,8,8,ঝাল,Adj/N,NA,NA,43.98460823,1.64330072807202,37.387,1.57272061798339,862,NA,0.1,-1,0.00267472650921443,-2.57272061798339,0.260668503303287,-0.583911441666185,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.0237570903248163,0.0329868000021574,53.6033986144906
প্রতিনীরব,0,C49,CatViol,C49,9,a,প্রতিনীরব,554,158,23172,123.1003771,prot̪inirbo,10,11,5,9,9,নীরব,Adj,NA,NA,43.58311131,1.63931823041994,44.455,1.64792061458157,198,NA,0.1,-1,0.00224946575188393,-2.64792061458157,0.231561125632662,-0.635334347968312,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0590323094549071,-0.00874069185666374,66.2246123677405
দুর্ঘোড়া,0,S50,SemViol,S50,9,a,দুর্ঘোড়া,405,200,15807,128.0664946,d̪urgʱoɽa,7,10,3,9,9,ঘোড়া,NA,NA,6.766666667,43.08330974,1.63430905921752,44.807,1.65134586721005,696,NA,0.1,-1,0.00223179413930859,-2.65134586721005,0.240573223380275,-0.618752712762328,0.0477940978713732,0.114693543499547,-0.0334000182479832,0.0427168140525627,0.0384985894046717,47.9438080730557
দুঃক্লান্ত,0,C50,CatViol,C50,10,a,দুঃক্লান্ত,364,200,14599,120.814777,d̪usklant̪o,9,12,3,10,10,ক্লান্ত,Adj,NA,NA,41.81052312,1.62128560133918,41.392,1.61691641137247,457,NA,0.1,-1,0.00241592578275995,-2.61691641137247,0.269321322719366,-0.56972926124586,0.0614495544060513,0.0538013247439732,-0.123379817223572,0.00524122510545298,-0.0127066255937288,47.0725451845122
প্রতিসরু,0,C51,CatViol,C51,8,a,প্রতিসরু,456,200,17666,128.1110102,prot̪iʃɔru,9,10,4,8,8,সরু,Adj,NA,NA,41.39660877,1.61696476496631,39.741,1.59923879103293,803,NA,0.1,-1,0.00251629299715659,-2.59923879103292,0.281681727938401,-0.550241323809035,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0374401371420829,0.00972421673510022,52.307759951773
দুঃস্বভাব,0,G53,Gramm,G53,9,a,দুঃস্বভাব,477,200,17589,124.6881888,d̪uʃʃobʱab,8,11,4,9,9,স্বভাব,NA,NA,1.833333333,40.61534543,1.60869015122308,41.021,1.61300624328706,1208,NA,0.1,-1,0.00243777577338436,-2.61300624328706,0.276777030789108,-0.55786995401099,0.0546218261387122,0.0544459514723002,0.0152029396631932,-0.0160374785599483,0.00725721870811524,53.0415857098791
প্রতিছুরি,0,S51,SemViol,S51,9,a,প্রতিছুরি,464,200,20325,123.5818814,prot̪icʰuri,9,12,4,9,9,ছুরি,NA,NA,6.5,39.69128165,1.598695122705,41.279,1.61572916779206,291,NA,0.1,-1,0.00242253930570023,-2.61572916779206,0.281038406938153,-0.551234325000583,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0101255901700698,0.00024210090604737,62.0191380209805
দুঃসমগ্র,0,C52,CatViol,C52,8,a,দুঃসমগ্র,418,200,15207,125.7002216,d̪uʃomɔgro,9,10,4,8,8,সমগ্র,Adj,NA,NA,34.50183051,1.5378421373719,36.227,1.55903237109248,459,NA,0.1,-1,0.00276037209815883,-2.55903237109248,0.324743439147597,-0.4884596142989,0.0614495544060513,-0.0654046058538652,-0.0299478253895282,0.0292447473247205,-0.0363970797556287,45.7664416100313
প্রতিলেবু,0,S52,SemViol,S52,9,a,প্রতিলেবু,494,200,18971,127.2070961,prot̪ilebu,9,11,4,9,9,লেবু,NA,NA,6.666666667,31.3240031,1.49587725827566,27.565,1.44035799681529,404,NA,0.1,-1,0.00362778886268819,-2.44035799681529,0.437601991656086,-0.358920710067497,0.0614495544060513,-0.005801640554946,-0.0298405816795763,0.00219819783777635,0.0370575838922779,56.0471954263549
দুর্ঠাণ্ডা,0,C53,CatViol,C53,10,a,দুর্ঠাণ্ডা,354,200,13829,123.9380388,d̪urtʰanda,8,10,3,10,10,ঠাণ্ডা,Adj/Adb/N,NA,NA,31.19775922,1.49412340192431,34.318,1.53552196990297,143,NA,0.1,-1,0.00291392272276939,-2.53552196990297,0.355261003846378,-0.449452461364602,0.0546218261387122,0.114048916771219,-0.078336295880802,0.00618590122390333,-0.0327916109186248,44.131615493848
প্রতিবরফ,0,S53,SemViol,S53,8,a,প্রতিবরফ,536,158,20394,126.773632,prot̪ibɔropʰ,10,13,5,8,8,বরফ,NA,NA,6.633333333,30.70934029,1.48727048686019,26.41,1.42176840120692,481,NA,0.1,-1,0.00378644452858766,-2.42176840120692,0.473823004165089,-0.324383858050921,0.0682772826733903,-0.125652197881112,0.0186551325216479,-0.0143760949241763,-0.0114477078641721,58.138300237619
দুর্জলপাই,0,S54,SemViol,S54,9,a,দুর্জলপাই,489,200,18888,122.2833182,d̪urɟɔlpa͡i̯,9,13,5,9,9,জলপাই,NA,NA,6.766666667,30.1081297,1.4786837782229,29.807,1.47431826757877,198,NA,0.1,-1,0.00335491663032174,-2.47431826757877,0.434889878552018,-0.361620699808011,0.0614495544060513,-0.005801640554946,0.0638058975743707,-0.0714826129468324,-0.0956859847158114,57.0454642864388
বারান্দায়,0,F31,Filler,F31,9,a,বারান্দায়,524,166,17914,131.341986,barand̪aʲ,8,10,4,9,9,বারান্দা,NA,NA,NA,29.94773789,1.47636402342005,28.151,1.44949382678126,168,NA,0.1,-1,0.00355227167773791,-2.44949382678126,0.460656336542219,-0.336622950537518,0.0546218261387122,0.0544459514723002,0.0152029396631932,0.00658186758250229,0.0651633561687056,52.2619735955632
প্রতিগাড়ী,0,S55,SemViol,S55,10,a,প্রতিগাড়ী,522,169,21431,126.5006069,prot̪igaɽi,9,11,4,10,10,গাড়ী,NA,NA,6.833333333,29.22442257,1.46574593892232,31.27,1.49512788124293,771,NA,0.1,-1,0.00319795330988168,-2.49512788124293,0.423411743524145,-0.373237100787542,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0323726025640342,0.0524488993669252,64.547724305506
দুর্মেধাবী,0,C54,CatViol,C54,10,a,দুর্মেধাবী,477,200,20188,129.9871112,d̪urmed̪ʱabi,9,12,4,10,10,মেধাবী,Adj,NA,NA,28.21550634,1.45048784828654,30.191,1.47987749816021,88,NA,0.1,-1,0.00331224537113709,-2.47987749816021,0.458354855751714,-0.338798163430282,0.0614495544060513,0.0538013247439732,-0.0297333379696245,-0.0205203556111451,-0.00068087933124329,58.660564334275
দুঃসংক্ষিপ্ত,0,C55,CatViol,C55,12,a,দুঃসংক্ষিপ্ত,543,200,21317,129.1193793,d̪uʃʃoŋkkʰipt̪o,12,15,4,12,12,সংক্ষিপ্ত,Adj,NA,NA,26.878563,1.42940604645572,27.685,1.44224452784795,188,NA,0.1,-1,0.00361206429474445,-2.44224452784795,0.506946027451689,-0.295038275829668,0.0819327392080683,-0.00773552073992741,-0.164649414578032,-0.0587901876412908,0.0687058243354724,64.2202132846836
দুর্পনির,0,S56,SemViol,S56,8,a,দুর্পনির,398,200,16279,120.2559097,d̪urponir,8,10,4,8,8,পনির,NA,NA,6.7,26.82164978,1.42848548747212,25.212,1.40160729845358,363,NA,0.1,-1,0.00396636522290973,-2.40160729845358,0.557574411391401,-0.253697165409532,0.0546218261387122,-0.00515701382661901,0.0150956959532413,0.00106426238156609,-0.0704801878457977,48.8852346932491
প্রতিমুর্গি,0,S57,SemViol,S57,11,a,প্রতিমুর্গি,481,200,20348,123.4402505,prot̪imurgi,10,12,4,11,11,মুরগি,NA,NA,6.6,26.7316234,1.42702533407466,24.593,1.39081150978694,208,NA,0.1,-1,0.0040661976985321,-2.39081150978694,0.585030811613061,-0.232821260479956,0.0682772826733903,0.0531566980156453,-0.0746696156024436,-0.0652725495972311,-0.00660238580169519,61.4209531509784
দুর্পুরাতন,0,C56,CatViol,C56,10,a,দুর্পুরাতন,507,200,20340,127.722798,d̪urpurat̪ɔn,10,12,5,10,10,পুরাতন,Adj,NA,NA,26.7026494,1.42655435360117,29.373,1.46794830528714,178,NA,0.1,-1,0.00340448711401627,-2.46794830528714,0.494828663738808,-0.305545151114384,0.0682772826733903,-0.00644626728327395,0.0188696199415516,-0.07548767013248,-0.0820120575533436,61.8488941407056
প্রতিবোকা,0,C57,CatViol,C57,9,a,প্রতিবোকা,562,160,21412,123.4544798,prot̪iboka,9,10,4,9,9,বোকা,Adj/N,NA,NA,26.64884053,1.42567831796382,26.649,1.42568091682862,533,NA,0.1,-1,0.00375248602198957,-2.42568091682862,0.548088204810687,-0.261149544106876,0.0614495544060513,-0.005801640554946,-0.0298405816795763,-0.0105586873629782,0.117698173875319,61.6237949728247
দুর্নগ্ন,0,C58,CatViol,C58,8,a,দুর্নগ্ন,258,200,10650,128.1492857,d̪urnogɔno,9,10,3,8,8,নগ্ন,Adj,NA,NA,26.2194044,1.4186228220325,24.122,1.38241331312627,569,NA,0.1,-1,0.00414559323439184,-2.38241331312627,0.616787631622585,-0.209864343731286,0.0614495544060513,-0.0654046058538652,-0.123594304643475,0.0945128568557204,-0.102042014590998,36.2086345777637
প্রতিছাগল,0,S58,SemViol,S58,9,a,প্রতিছাগল,556,158,20524,124.036079,prot̪icʰagɔl,10,12,5,9,9,ছাগল,NA,NA,6.7,25.63785474,1.40888168256447,23.843,1.37736089878111,368,NA,0.1,-1,0.00419410309105398,-2.37736089878111,0.631860399278614,-0.199378862413674,0.0682772826733903,-0.0660492325821932,0.0187623762315997,-0.0558514242361257,-0.00612352466168671,61.0787763468098
দুঃরসুন,0,S59,SemViol,S59,7,a,দুঃরসুন,418,200,16232,126.6071071,d̪urʃun,6,8,4,7,7,রসুন,NA,NA,6.7,23.84457082,1.37738950994526,21.222,1.3267863101984,498,NA,0.1,-1,0.00471209122608614,-2.32678631019839,0.714334794552822,-0.146098195298582,0.0409663696040342,0.0557352049289555,0.10507549492883,0.0354785650435944,-0.0446617771243668,48.9647888071636
প্রতিহাঁস,0,S60,SemViol,S60,9,a,প্রতিহাঁস,448,158,17745,130.2858313,prot̪ihãʃ,8,11,4,9,9,হাঁস,NA,NA,6.733333333,22.25513973,1.34743032536657,19.139,1.28191924243625,630,NA,0.1,-1,0.00522493338209938,-2.28191924243625,0.805271997492032,-0.0940574027902707,0.0546218261387122,0.0544459514723002,0.0152029396631932,0.00299150736844653,-0.026195953577937,52.6060004031379
দুঃশুকনো,0,C59,CatViol,C59,8,a,দুঃশুকনো,516,200,19467,130.033354,d̪uʃukno,7,8,4,8,8,শুকনো,Adj,NA,NA,21.98506061,1.34212766725171,20.446,1.31060835645852,76,NA,0.1,-1,0.00489093221167955,-2.31060835645852,0.760830284652255,-0.118712208747309,0.0477940978713732,0.0550905782006281,0.060139217296012,0.0246295944560659,0.0644467958922077,56.8530165894878
দুঃসস্তা,0,C60,CatViol,C60,8,a,দুঃসস্তা,368,200,13668,124.0702271,d̪uʃɔst̪a,7,9,3,8,8,সস্তা,Adj,NA,NA,21.63840735,1.33522529226814,19.258,1.28461118236977,153,NA,0.1,-1,0.00519264721154845,-2.28461118236977,0.880572793124935,-0.0552347369757932,0.0477940978713732,0.0550905782006281,-0.033507261957935,0.0613007608693213,0.0112145864199757,41.3297028047964
